DateTime,SPPC,CFE,PACW,DWR-N,NCPA_Bay,NCPA_Valley,PG&E,SVP,WALC,PAUT,AESO,NEVP,TH_Mead,IPFE,IPMV,IPTV,PAID,AVA,CHPD,DOPD,GCPD,PGE,PSEI,SCL,TPWR,APS,TH_PV,BURB,GLEN,LDWP,IID,PAWY,WACM,PSCO,TID,NWMT,WAUW,TEPC,BPA,MID,RDNG,SMUD,WAPA_BANC,WAPA_Valley,SDGE,SRP,ANHM,DWR-S,MWD,PASA,RVSD,SCE,VEA,VERN,BCHA,EPE,PNM
2030-06-18T20:00,1305,3254,2711,20218,20218,20218,20218,20218,1233,3615,10550,3831,3831,592,592,592,592,182,182,182,182,182,182,182,182,6871,6871,3626,3626,3626,633,3907,3907,7215,394,1482,1482,2657,7584,2349,2349,2349,2349,2349,3080,7214,15107,15107,15107,15107,15107,15107,15107,15107,6632,2462,2462
2030-06-18T21:00,1282,3247,2475,18420,18420,18420,18420,18420,1151,3463,10370,3437,3437,607,607,607,607,174,174,174,174,174,174,174,174,6624,6624,3300,3300,3300,553,3838,3838,6900,353,1479,1479,2537,6993,2002,2002,2002,2002,2002,2829,6877,13834,13834,13834,13834,13834,13834,13834,13834,6603,2356,2356
2030-06-18T22:00,1182,3116,2237,16817,16817,16817,16817,16817,1370,3256,10211,3067,3067,571,571,571,571,169,169,169,169,169,169,169,169,6176,6176,2979,2979,2979,484,3721,3721,6222,326,1434,1434,2381,6516,1657,1657,1657,1657,1657,2587,6311,12978,12978,12978,12978,12978,12978,12978,12978,6276,1964,1964
2030-06-18T23:00,1126,2977,2102,15702,15702,15702,15702,15702,1274,3062,9872,2688,2688,559,559,559,559,165,165,165,165,165,165,165,165,5709,5709,2756,2756,2756,422,3481,3481,5656,307,1339,1339,2192,6216,1472,1472,1472,1472,1472,2411,5715,11881,11881,11881,11881,11881,11881,11881,11881,5868,1552,1552
2030-06-19T00:00,1091,2766,2016,13497,13497,13497,13497,13497,1248,2917,9545,2273,2273,556,556,556,556,164,164,164,164,164,164,164,164,5323,5323,2588,2588,2588,381,3315,3315,5247,291,1285,1285,2048,6078,1349,1349,1349,1349,1349,2163,5086,11508,11508,11508,11508,11508,11508,11508,11508,5535,1336,1336
2030-06-19T01:00,1068,2610,1951,12504,12504,12504,12504,12504,1109,2829,9336,2017,2017,550,550,550,550,162,162,162,162,162,162,162,162,5049,5049,2479,2479,2479,356,3161,3161,4992,285,1246,1246,1918,5986,1289,1289,1289,1289,1289,2022,4584,10837,10837,10837,10837,10837,10837,10837,10837,5401,1281,1281
2030-06-19T02:00,1047,2511,1933,12054,12054,12054,12054,12054,1025,2754,9178,1922,1922,548,548,548,548,161,161,161,161,161,161,161,161,4850,4850,2472,2472,2472,336,3030,3030,4831,283,1202,1202,1832,5983,1281,1281,1281,1281,1281,1947,4244,10496,10496,10496,10496,10496,10496,10496,10496,5311,1256,1256
2030-06-19T03:00,1044,2417,1996,12030,12030,12030,12030,12030,949,2766,9108,1897,1897,544,544,544,544,164,164,164,164,164,164,164,164,4714,4714,2561,2561,2561,330,2976,2976,4733,288,1201,1201,1765,6118,1331,1331,1331,1331,1331,1957,3929,10546,10546,10546,10546,10546,10546,10546,10546,5250,1245,1245
2030-06-19T04:00,1049,2360,2163,12226,12226,12226,12226,12226,919,2849,9138,1892,1892,549,549,549,549,167,167,167,167,167,167,167,167,4635,4635,2739,2739,2739,340,2942,2942,4838,299,1217,1217,1717,6384,1435,1435,1435,1435,1435,2057,3743,10942,10942,10942,10942,10942,10942,10942,10942,5286,1244,1244
2030-06-19T05:00,1083,2302,2353,12565,12565,12565,12565,12565,912,2966,9232,1945,1945,554,554,554,554,173,173,173,173,173,173,173,173,4619,4619,3037,3037,3037,375,2983,2983,5011,320,1284,1284,1713,6812,1577,1577,1577,1577,1577,2195,3707,11610,11610,11610,11610,11610,11610,11610,11610,5419,1265,1265
2030-06-19T06:00,1113,2366,2564,12411,12411,12411,12411,12411,895,3143,9629,2159,2159,566,566,566,566,176,176,176,176,176,176,176,176,4652,4652,3302,3302,3302,429,3120,3120,5327,336,1379,1379,1737,7267,1774,1774,1774,1774,1774,2205,3718,11854,11854,11854,11854,11854,11854,11854,11854,5760,1295,1295
2030-06-19T07:00,1155,2580,2663,11455,11455,11455,11455,11455,901,3273,10138,2573,2573,569,569,569,569,179,179,179,179,179,179,179,179,4768,4768,3542,3542,3542,497,3240,3240,5746,352,1456,1456,1798,7501,1977,1977,1977,1977,1977,2067,4004,11499,11499,11499,11499,11499,11499,11499,11499,6321,1402,1402
2030-06-19T08:00,1183,2760,2749,10247,10247,10247,10247,10247,869,3384,10437,2921,2921,592,592,592,592,183,183,183,183,183,183,183,183,4931,4931,3767,3767,3767,568,3264,3264,6006,372,1489,1489,1900,7519,2159,2159,2159,2159,2159,1802,4403,11045,11045,11045,11045,11045,11045,11045,11045,6652,1545,1545
2030-06-19T09:00,1215,2920,2832,9375,9375,9375,9375,9375,899,3465,10694,3200,3200,599,599,599,599,187,187,187,187,187,187,187,187,5101,5101,3927,3927,3927,642,3415,3415,6250,390,1526,1526,2018,7591,2310,2310,2310,2310,2310,1508,4841,10612,10612,10612,10612,10612,10612,10612,10612,6819,1743,1743
2030-06-19T10:00,1237,3056,2930,8887,8887,8887,8887,8887,963,3559,10851,3566,3566,615,615,615,615,191,191,191,191,191,191,191,191,5299,5299,4045,4045,4045,705,3520,3520,6503,406,1538,1538,2165,7663,2435,2435,2435,2435,2435,1286,5284,10396,10396,10396,10396,10396,10396,10396,10396,6963,1957,1957
2030-06-19T11:00,1260,3228,2980,8580,8580,8580,8580,8580,1078,3599,11064,3776,3776,613,613,613,613,193,193,193,193,193,193,193,193,5534,5534,4129,4129,4129,769,3625,3625,6719,424,1570,1570,2266,7738,2569,2569,2569,2569,2569,1071,5757,10536,10536,10536,10536,10536,10536,10536,10536,7066,2131,2131
2030-06-19T12:00,1254,3266,3060,9088,9088,9088,9088,9088,1213,3688,11085,4075,4075,596,596,596,596,199,199,199,199,199,199,199,199,5790,5790,4212,4212,4212,820,3726,3726,6991,444,1548,1548,2401,7850,2736,2736,2736,2736,2736,1067,6225,11078,11078,11078,11078,11078,11078,11078,11078,7251,2292,2292
2030-06-19T13:00,1293,3396,3088,9989,9989,9989,9989,9989,1335,3796,11126,4452,4452,584,584,584,584,201,201,201,201,201,201,201,201,6110,6110,4310,4310,4310,860,3820,3820,7331,459,1572,1572,2540,7933,2906,2906,2906,2906,2906,1202,6757,11997,11997,11997,11997,11997,11997,11997,11997,7393,2424,2424
2030-06-19T14:00,1334,3478,3110,11261,11261,11261,11261,11261,1165,3926,11101,4765,4765,610,610,610,610,206,206,206,206,206,206,206,206,6480,6480,4295,4295,4295,881,3913,3913,7713,468,1596,1596,2702,7985,3059,3059,3059,3059,3059,1459,7260,13212,13212,13212,13212,13212,13212,13212,13212,7226,2510,2510
2030-06-19T15:00,1352,3527,3136,12516,12516,12516,12516,12516,1236,4059,11132,4958,4958,608,608,608,608,215,215,215,215,215,215,215,215,6958,6958,4198,4198,4198,877,3986,3986,8111,472,1607,1607,2827,8156,3167,3167,3167,3167,3167,1795,7780,14266,14266,14266,14266,14266,14266,14266,14266,7082,2590,2590
2030-06-19T16:00,1413,3533,3121,14384,14384,14384,14384,14384,1278,4131,11215,5001,5001,625,625,625,625,210,210,210,210,210,210,210,210,7258,7258,3999,3999,3999,851,4078,4078,8240,466,1592,1592,2948,8440,3093,3093,3093,3093,3093,2174,7959,15206,15206,15206,15206,15206,15206,15206,15206,7543,2659,2659
2030-06-19T17:00,1401,3483,3038,16203,16203,16203,16203,16203,1333,4094,11157,4987,4987,636,636,636,636,204,204,204,204,204,204,204,204,7516,7516,3840,3840,3840,789,4106,4106,8201,447,1586,1586,3001,8416,2902,2902,2902,2902,2902,2518,8144,15964,15964,15964,15964,15964,15964,15964,15964,7700,2676,2676
2030-06-19T18:00,1405,3425,2934,17233,17233,17233,17233,17233,1340,4009,10818,4760,4760,621,621,621,621,197,197,197,197,197,197,197,197,7597,7597,3834,3834,3834,740,4075,4075,8026,427,1574,1574,3021,8160,2699,2699,2699,2699,2699,2784,8205,16144,16144,16144,16144,16144,16144,16144,16144,7040,2645,2645
2030-06-19T19:00,1395,3307,2790,17308,17308,17308,17308,17308,1344,3814,10669,4466,4466,615,615,615,615,188,188,188,188,188,188,188,188,7469,7469,3761,3761,3761,685,4002,4002,7624,420,1526,1526,2920,7823,2562,2562,2562,2562,2562,2952,8041,16558,16558,16558,16558,16558,16558,16558,16558,6785,2576,2576
2030-06-19T20:00,1396,3434,2725,17452,17452,17452,17452,17452,1327,3716,10541,4164,4164,633,633,633,633,185,185,185,185,185,185,185,185,7201,7201,3541,3541,3541,610,3894,3894,7292,388,1519,1519,2722,7695,2353,2353,2353,2353,2353,3005,7537,16198,16198,16198,16198,16198,16198,16198,16198,6675,2517,2517
2030-06-19T21:00,1383,3431,2488,16047,16047,16047,16047,16047,1278,3546,10327,3686,3686,633,633,633,633,175,175,175,175,175,175,175,175,6849,6849,3248,3248,3248,533,3823,3823,7043,346,1509,1509,2606,7074,2012,2012,2012,2012,2012,2730,7121,14928,14928,14928,14928,14928,14928,14928,14928,6619,2428,2428
2030-06-19T22:00,1226,3322,2248,15082,15082,15082,15082,15082,1449,3340,10171,3287,3287,608,608,608,608,171,171,171,171,171,171,171,171,6333,6333,2951,2951,2951,465,3733,3733,6350,323,1463,1463,2443,6583,1664,1664,1664,1664,1664,2498,6419,13943,13943,13943,13943,13943,13943,13943,13943,6284,2056,2056
2030-06-19T23:00,1150,3106,2105,14176,14176,14176,14176,14176,1339,3151,9847,2858,2858,581,581,581,581,166,166,166,166,166,166,166,166,5802,5802,2748,2748,2748,411,3474,3474,5786,303,1362,1362,2239,6235,1468,1468,1468,1468,1468,2337,5791,12910,12910,12910,12910,12910,12910,12910,12910,5900,1653,1653
2030-06-20T00:00,1093,2910,2004,12767,12767,12767,12767,12767,1310,2993,9540,2458,2458,570,570,570,570,164,164,164,164,164,164,164,164,5422,5422,2580,2580,2580,366,3291,3291,5369,288,1300,1300,2078,6111,1354,1354,1354,1354,1354,2120,5217,11967,11967,11967,11967,11967,11967,11967,11967,5567,1388,1388
2030-06-20T01:00,1061,2733,1936,12072,12072,12072,12072,12072,1174,2878,9332,2165,2165,565,565,565,565,163,163,163,163,163,163,163,163,5126,5126,2486,2486,2486,341,3178,3178,5103,282,1260,1260,1956,5994,1291,1291,1291,1291,1291,1988,4760,11195,11195,11195,11195,11195,11195,11195,11195,5411,1302,1302
2030-06-20T02:00,1044,2615,1917,11724,11724,11724,11724,11724,1032,2822,9159,2019,2019,565,565,565,565,162,162,162,162,162,162,162,162,4901,4901,2489,2489,2489,319,3118,3118,4898,283,1239,1239,1858,5955,1279,1279,1279,1279,1279,1926,4298,10812,10812,10812,10812,10812,10812,10812,10812,5326,1268,1268
2030-06-20T03:00,1036,2533,1962,11662,11662,11662,11662,11662,959,2818,9111,1980,1980,561,561,561,561,164,164,164,164,164,164,164,164,4755,4755,2573,2573,2573,314,2985,2985,4797,288,1221,1221,1783,6094,1336,1336,1336,1336,1336,1943,3999,10755,10755,10755,10755,10755,10755,10755,10755,5273,1254,1254
2030-06-20T04:00,1043,2478,2123,11931,11931,11931,11931,11931,931,2891,9172,1952,1952,564,564,564,564,167,167,167,167,167,167,167,167,4677,4677,2759,2759,2759,325,2973,2973,4875,300,1243,1243,1742,6378,1424,1424,1424,1424,1424,2063,3836,11085,11085,11085,11085,11085,11085,11085,11085,5317,1252,1252
2030-06-20T05:00,1065,2380,2310,12337,12337,12337,12337,12337,909,3017,9264,2033,2033,569,569,569,569,172,172,172,172,172,172,172,172,4670,4670,3040,3040,3040,364,3005,3005,5056,321,1287,1287,1733,6769,1575,1575,1575,1575,1575,2216,3800,11405,11405,11405,11405,11405,11405,11405,11405,5437,1273,1273
2030-06-20T06:00,1101,2435,2518,12240,12240,12240,12240,12240,896,3166,9655,2363,2363,571,571,571,571,175,175,175,175,175,175,175,175,4694,4694,3310,3310,3310,417,3107,3107,5381,337,1371,1371,1747,7199,1776,1776,1776,1776,1776,2248,3803,11642,11642,11642,11642,11642,11642,11642,11642,5814,1303,1303
2030-06-20T07:00,1144,2659,2628,11271,11271,11271,11271,11271,889,3315,10188,2837,2837,577,577,577,577,177,177,177,177,177,177,177,177,4818,4818,3564,3564,3564,487,3236,3236,5797,354,1457,1457,1833,7384,1995,1995,1995,1995,1995,2138,4089,11270,11270,11270,11270,11270,11270,11270,11270,6319,1429,1429
2030-06-20T08:00,1187,2862,2726,9872,9872,9872,9872,9872,882,3437,10580,3187,3187,616,616,616,616,183,183,183,183,183,183,183,183,4983,4983,3789,3789,3789,558,3387,3387,6051,376,1487,1487,1925,7532,2177,2177,2177,2177,2177,1885,4531,10852,10852,10852,10852,10852,10852,10852,10852,6682,1613,1613
2030-06-20T09:00,1215,3003,2821,8766,8766,8766,8766,8766,921,3570,10789,3548,3548,630,630,630,630,189,189,189,189,189,189,189,189,5178,5178,3977,3977,3977,635,3435,3435,6337,395,1512,1512,2058,7670,2330,2330,2330,2330,2330,1569,4925,10452,10452,10452,10452,10452,10452,10452,10452,6816,1817,1817
2030-06-20T10:00,1268,3225,2908,8077,8077,8077,8077,8077,1002,3713,10981,3900,3900,653,653,653,653,192,192,192,192,192,192,192,192,5405,5405,4094,4094,4094,694,3557,3557,6527,410,1537,1537,2188,7781,2452,2452,2452,2452,2452,1330,5410,10116,10116,10116,10116,10116,10116,10116,10116,6937,2103,2103
2030-06-20T11:00,1324,3415,3017,7634,7634,7634,7634,7634,1167,3888,11117,4349,4349,654,654,654,654,184,184,184,184,184,184,184,184,5703,5703,4188,4188,4188,754,3672,3672,6767,429,1571,1571,2339,7838,2617,2617,2617,2617,2617,1099,5951,10002,10002,10002,10002,10002,10002,10002,10002,7064,2275,2275
2030-06-20T12:00,1364,3488,3076,7846,7846,7846,7846,7846,1289,4049,11171,4783,4783,642,642,642,642,198,198,198,198,198,198,198,198,6067,6067,4294,4294,4294,797,3779,3779,7082,451,1581,1581,2498,8005,2784,2784,2784,2784,2784,1089,6517,10652,10652,10652,10652,10652,10652,10652,10652,7108,2409,2409
2030-06-20T13:00,1422,3569,3125,8549,8549,8549,8549,8549,1412,4215,11201,5098,5098,633,633,633,633,203,203,203,203,203,203,203,203,6406,6406,4351,4351,4351,842,3846,3846,7451,466,1598,1598,2696,8088,2965,2965,2965,2965,2965,1215,7187,11562,11562,11562,11562,11562,11562,11562,11562,7111,2533,2533
2030-06-20T14:00,1457,3606,3157,9679,9679,9679,9679,9679,1237,4369,11193,5294,5294,641,641,641,641,200,200,200,200,200,200,200,200,6964,6964,4374,4374,4374,867,3942,3942,7846,479,1618,1618,2856,8013,3157,3157,3157,3157,3157,1492,7814,12591,12591,12591,12591,12591,12591,12591,12591,6983,2647,2647
2030-06-20T15:00,1496,3651,3178,10841,10841,10841,10841,10841,1343,4501,11195,5400,5400,627,627,627,627,211,211,211,211,211,211,211,211,7427,7427,4278,4278,4278,863,4030,4030,8187,484,1633,1633,3029,8137,3243,3243,3243,3243,3243,1826,8193,13653,13653,13653,13653,13653,13653,13653,13653,6904,2720,2720
2030-06-20T16:00,1532,3648,3147,12632,12632,12632,12632,12632,1373,4548,11227,5427,5427,632,632,632,632,209,209,209,209,209,209,209,209,7666,7666,4074,4074,4074,838,4137,4137,8385,472,1625,1625,3115,8323,3177,3177,3177,3177,3177,2217,8374,14709,14709,14709,14709,14709,14709,14709,14709,6960,2773,2773
2030-06-20T17:00,1537,3581,3035,14486,14486,14486,14486,14486,1444,4516,11153,5387,5387,636,636,636,636,202,202,202,202,202,202,202,202,7828,7828,3891,3891,3891,788,4170,4170,8429,454,1602,1602,3145,8224,2979,2979,2979,2979,2979,2545,8446,15575,15575,15575,15575,15575,15575,15575,15575,7092,2744,2744
2030-06-20T18:00,1514,3538,2916,15657,15657,15657,15657,15657,1444,4431,10846,5179,5179,630,630,630,630,196,196,196,196,196,196,196,196,7893,7893,3861,3861,3861,735,4162,4162,8282,431,1572,1572,3126,7892,2767,2767,2767,2767,2767,2780,8493,15682,15682,15682,15682,15682,15682,15682,15682,6907,2739,2739
2030-06-20T19:00,1474,3432,2757,16048,16048,16048,16048,16048,1459,4192,10725,4908,4908,643,643,643,643,188,188,188,188,188,188,188,188,7748,7748,3797,3797,3797,686,4110,4110,8004,422,1531,1531,3062,7550,2612,2612,2612,2612,2612,2960,8391,16152,16152,16152,16152,16152,16152,16152,16152,6742,2685,2685
2030-06-20T20:00,1448,3519,2690,16377,16377,16377,16377,16377,1401,4005,10614,4470,4470,663,663,663,663,184,184,184,184,184,184,184,184,7483,7483,3565,3565,3565,616,4004,4004,7668,389,1505,1505,2852,7410,2388,2388,2388,2388,2388,3022,7931,15868,15868,15868,15868,15868,15868,15868,15868,6587,2623,2623
2030-06-20T21:00,1418,3507,2464,15282,15282,15282,15282,15282,1342,3743,10413,3995,3995,679,679,679,679,176,176,176,176,176,176,176,176,7175,7175,3280,3280,3280,541,3933,3933,7311,346,1497,1497,2714,6972,2030,2030,2030,2030,2030,2768,7371,14765,14765,14765,14765,14765,14765,14765,14765,6565,2487,2487
2030-06-20T22:00,1244,3409,2278,14561,14561,14561,14561,14561,1523,3468,10297,3537,3537,658,658,658,658,171,171,171,171,171,171,171,171,6550,6550,3001,3001,3001,467,3838,3838,6519,322,1452,1452,2508,6471,1686,1686,1686,1686,1686,2543,6623,13847,13847,13847,13847,13847,13847,13847,13847,6183,2170,2170
2030-06-20T23:00,1167,3211,2113,13831,13831,13831,13831,13831,1395,3257,9967,3164,3164,633,633,633,633,166,166,166,166,166,166,166,166,5952,5952,2753,2753,2753,408,3551,3551,5930,301,1370,1370,2310,6210,1478,1478,1478,1478,1478,2381,5864,12880,12880,12880,12880,12880,12880,12880,12880,5859,1727,1727
2030-06-21T00:00,1123,2966,2010,12742,12742,12742,12742,12742,1340,3092,9615,2801,2801,624,624,624,624,163,163,163,163,163,163,163,163,5468,5468,2585,2585,2585,370,3375,3375,5537,287,1308,1308,2130,6058,1359,1359,1359,1359,1359,2201,5309,12215,12215,12215,12215,12215,12215,12215,12215,5522,1464,1464
2030-06-21T01:00,1086,2793,1943,12215,12215,12215,12215,12215,1193,2992,9439,2420,2420,593,593,593,593,162,162,162,162,162,162,162,162,5195,5195,2486,2486,2486,339,3251,3251,5234,279,1272,1272,1997,5934,1291,1291,1291,1291,1291,2064,4866,11352,11352,11352,11352,11352,11352,11352,11352,5376,1324,1324
2030-06-21T02:00,1068,2645,1901,11919,11919,11919,11919,11919,1088,2928,9295,2250,2250,603,603,603,603,162,162,162,162,162,162,162,162,4953,4953,2475,2475,2475,315,3141,3141,5063,279,1238,1238,1906,5879,1281,1281,1281,1281,1281,2003,4437,10952,10952,10952,10952,10952,10952,10952,10952,5290,1285,1285
2030-06-21T03:00,1055,2551,1942,11806,11806,11806,11806,11806,1009,2908,9210,2117,2117,601,601,601,601,162,162,162,162,162,162,162,162,4803,4803,2553,2553,2553,310,3068,3068,4931,283,1224,1224,1817,5997,1333,1333,1333,1333,1333,2018,4107,10975,10975,10975,10975,10975,10975,10975,10975,5216,1266,1266
2030-06-21T04:00,1060,2499,2055,12069,12069,12069,12069,12069,956,2941,9206,2079,2079,601,601,601,601,166,166,166,166,166,166,166,166,4718,4718,2732,2732,2732,317,3038,3038,4959,293,1242,1242,1762,6176,1412,1412,1412,1412,1412,2119,3921,11470,11470,11470,11470,11470,11470,11470,11470,5261,1265,1265
2030-06-21T05:00,1080,2396,2214,12529,12529,12529,12529,12529,929,3045,9205,2122,2122,606,606,606,606,169,169,169,169,169,169,169,169,4705,4705,3017,3017,3017,353,3044,3044,5109,315,1272,1272,1753,6555,1559,1559,1559,1559,1559,2283,3833,12084,12084,12084,12084,12084,12084,12084,12084,5348,1278,1278
2030-06-21T06:00,1116,2429,2377,12368,12368,12368,12368,12368,924,3186,9570,2488,2488,631,631,631,631,174,174,174,174,174,174,174,174,4703,4703,3259,3259,3259,415,3147,3147,5360,333,1353,1353,1769,6838,1760,1760,1760,1760,1760,2318,3784,12362,12362,12362,12362,12362,12362,12362,12362,5652,1304,1304
2030-06-21T07:00,1164,2641,2521,11356,11356,11356,11356,11356,911,3326,10003,2945,2945,651,651,651,651,174,174,174,174,174,174,174,174,4792,4792,3518,3518,3518,482,3248,3248,5794,348,1449,1449,1842,7121,1977,1977,1977,1977,1977,2192,4023,12051,12051,12051,12051,12051,12051,12051,12051,6088,1412,1412
2030-06-21T08:00,1213,2848,2602,10005,10005,10005,10005,10005,900,3479,10385,3375,3375,672,672,672,672,182,182,182,182,182,182,182,182,4973,4973,3763,3763,3763,550,3383,3383,6121,370,1480,1480,1934,7299,2176,2176,2176,2176,2176,1904,4503,11498,11498,11498,11498,11498,11498,11498,11498,6462,1616,1616
2030-06-21T09:00,1251,3021,2680,9051,9051,9051,9051,9051,934,3642,10706,3729,3729,678,678,678,678,187,187,187,187,187,187,187,187,5218,5218,3934,3934,3934,608,3532,3532,6449,389,1511,1511,2068,7348,2342,2342,2342,2342,2342,1613,4990,11054,11054,11054,11054,11054,11054,11054,11054,6655,1854,1854
2030-06-21T10:00,1319,3251,2717,8472,8472,8472,8472,8472,1020,3799,10972,4108,4108,682,682,682,682,185,185,185,185,185,185,185,185,5448,5448,4070,4070,4070,668,3695,3695,6777,406,1544,1544,2232,7363,2465,2465,2465,2465,2465,1368,5532,10639,10639,10639,10639,10639,10639,10639,10639,6780,2194,2194
2030-06-21T11:00,1360,3474,2754,8065,8065,8065,8065,8065,1155,3921,11168,4576,4576,688,688,688,688,185,185,185,185,185,185,185,185,5800,5800,4154,4154,4154,717,3842,3842,7182,425,1561,1561,2411,7398,2633,2633,2633,2633,2633,1131,6183,10702,10702,10702,10702,10702,10702,10702,10702,6853,2316,2316
2030-06-21T12:00,1409,3560,2772,8409,8409,8409,8409,8409,1327,4055,11218,4994,4994,692,692,692,692,188,188,188,188,188,188,188,188,6211,6211,4241,4241,4241,761,3981,3981,7538,446,1570,1570,2587,7336,2776,2776,2776,2776,2776,1099,6845,11286,11286,11286,11286,11286,11286,11286,11286,6867,2467,2467
2030-06-21T13:00,1457,3631,2775,9120,9120,9120,9120,9120,1494,4219,11275,5282,5282,693,693,693,693,187,187,187,187,187,187,187,187,6704,6704,4286,4286,4286,800,4094,4094,7994,462,1593,1593,2763,7293,2961,2961,2961,2961,2961,1223,7565,12306,12306,12306,12306,12306,12306,12306,12306,6844,2614,2614
2030-06-21T14:00,1491,3682,2771,10358,10358,10358,10358,10358,1371,4391,11264,5472,5472,687,687,687,687,185,185,185,185,185,185,185,185,7244,7244,4250,4250,4250,819,4216,4216,8344,469,1606,1606,2971,7285,3138,3138,3138,3138,3138,1500,8128,13316,13316,13316,13316,13316,13316,13316,13316,6733,2700,2700
2030-06-21T15:00,1533,3712,2750,11635,11635,11635,11635,11635,1469,4504,11235,5535,5535,693,693,693,693,186,186,186,186,186,186,186,186,7624,7624,4123,4123,4123,816,4303,4303,8478,468,1635,1635,3103,7296,3206,3206,3206,3206,3206,1841,8458,14318,14318,14318,14318,14318,14318,14318,14318,6653,2751,2751
2030-06-21T16:00,1560,3701,2744,13493,13493,13493,13493,13493,1546,4562,11129,5572,5572,696,696,696,696,186,186,186,186,186,186,186,186,7847,7847,3905,3905,3905,787,4352,4352,8666,456,1636,1636,3187,7324,3043,3043,3043,3043,3043,2222,8627,15218,15218,15218,15218,15218,15218,15218,15218,6693,2822,2822
2030-06-21T17:00,1549,3617,2696,15396,15396,15396,15396,15396,1633,4550,11057,5462,5462,698,698,698,698,182,182,182,182,182,182,182,182,7990,7990,3705,3705,3705,742,4416,4416,8711,433,1585,1585,3231,7281,2818,2818,2818,2818,2818,2535,8740,15891,15891,15891,15891,15891,15891,15891,15891,6670,2826,2826
2030-06-21T18:00,1531,3563,2594,16512,16512,16512,16512,16512,1638,4439,10745,5274,5274,694,694,694,694,180,180,180,180,180,180,180,180,8128,8128,3653,3653,3653,686,4368,4368,8554,413,1550,1550,3196,7130,2590,2590,2590,2590,2590,2768,8714,16142,16142,16142,16142,16142,16142,16142,16142,6540,2778,2778
2030-06-21T19:00,1475,3468,2525,16722,16722,16722,16722,16722,1607,4168,10500,5073,5073,695,695,695,695,177,177,177,177,177,177,177,177,7941,7941,3600,3600,3600,638,4276,4276,8227,403,1527,1527,3094,6987,2454,2454,2454,2454,2454,2933,8542,16663,16663,16663,16663,16663,16663,16663,16663,6384,2712,2712
2030-06-21T20:00,1434,3502,2512,16844,16844,16844,16844,16844,1564,3993,10364,4647,4647,699,699,699,699,176,176,176,176,176,176,176,176,7632,7632,3474,3474,3474,587,4200,4200,7954,375,1503,1503,2889,6983,2258,2258,2258,2258,2258,3015,7992,16357,16357,16357,16357,16357,16357,16357,16357,6267,2655,2655
2030-06-21T21:00,1425,3494,2342,15553,15553,15553,15553,15553,1455,3780,10273,4150,4150,698,698,698,698,172,172,172,172,172,172,172,172,7287,7287,3237,3237,3237,506,4112,4112,7574,337,1503,1503,2722,6705,1937,1937,1937,1937,1937,2767,7422,15082,15082,15082,15082,15082,15082,15082,15082,6245,2547,2547
2030-06-21T22:00,1275,3392,2185,14642,14642,14642,14642,14642,1636,3522,10213,3657,3657,684,684,684,684,168,168,168,168,168,168,168,168,6749,6749,2918,2918,2918,445,4008,4008,6738,315,1455,1455,2523,6357,1626,1626,1626,1626,1626,2542,6729,14070,14070,14070,14070,14070,14070,14070,14070,6071,2285,2285
2030-06-21T23:00,1179,3216,2038,13732,13732,13732,13732,13732,1443,3296,9933,3274,3274,664,664,664,664,164,164,164,164,164,164,164,164,6150,6150,2683,2683,2683,389,3679,3679,6145,293,1388,1388,2336,6036,1440,1440,1440,1440,1440,2349,6094,12992,12992,12992,12992,12992,12992,12992,12992,5777,1897,1897
2030-06-22T00:00,1131,2987,1922,12814,12814,12814,12814,12814,1390,3116,9634,2961,2961,662,662,662,662,161,161,161,161,161,161,161,161,5696,5696,2579,2579,2579,351,3464,3464,5717,279,1324,1324,2172,5839,1326,1326,1326,1326,1326,2081,5522,11373,11373,11373,11373,11373,11373,11373,11373,5488,1595,1595
2030-06-22T01:00,1096,2815,1862,12117,12117,12117,12117,12117,1232,3004,9445,2682,2682,638,638,638,638,160,160,160,160,160,160,160,160,5370,5370,2454,2454,2454,320,3347,3347,5387,270,1275,1275,2052,5730,1250,1250,1250,1250,1250,1947,5076,10779,10779,10779,10779,10779,10779,10779,10779,5343,1422,1422
2030-06-22T02:00,1073,2677,1826,11778,11778,11778,11778,11778,1105,2902,9265,2348,2348,637,637,637,637,160,160,160,160,160,160,160,160,5147,5147,2406,2406,2406,294,3207,3207,5160,266,1255,1255,1948,5689,1223,1223,1223,1223,1223,1877,4734,10427,10427,10427,10427,10427,10427,10427,10427,5228,1321,1321
2030-06-22T03:00,1057,2582,1845,11799,11799,11799,11799,11799,1001,2861,9141,2200,2200,636,636,636,636,161,161,161,161,161,161,161,161,4933,4933,2400,2400,2400,288,3135,3135,5018,264,1229,1229,1863,5723,1214,1214,1214,1214,1214,1881,4294,10396,10396,10396,10396,10396,10396,10396,10396,5176,1294,1294
2030-06-22T04:00,1058,2519,1872,12068,12068,12068,12068,12068,942,2839,9131,2064,2064,632,632,632,632,163,163,163,163,163,163,163,163,4829,4829,2431,2431,2431,282,3085,3085,4955,265,1231,1231,1796,5810,1223,1223,1223,1223,1223,1979,4052,10640,10640,10640,10640,10640,10640,10640,10640,5180,1281,1281
