pras_ts,psy_no_scaling,psy_scaling
170,0.59198,563.5649599999999
391,0.71191,677.73832
118,0.70891,674.88232
102,0.59405,565.5355999999999
49,0.59471,566.16392
59,0.6336,603.1872000000001
79,0.64037,609.63224
5,0.68935,656.2612
8,0.7,666.4
7,0.72673,691.84696
64,0.67996,647.32192
62,0.65693,625.39736
110,0.60742,578.26384
253,0.52224,497.17248000000006
344,0.34746,330.78192
218,0.35401,337.01752
215,0.41037,390.67224
273,0.52048,495.49696000000006
217,0.57226,544.79152
283,0.74121,705.63192
310,0.66295,631.1284
355,0.61992,590.16384
471,0.55983,532.95816
387,0.51711,492.28871999999996
491,0.59491,566.35432
577,0.62961,599.38872
573,0.48266,459.49232
513,0.47561,452.78072
466,0.41772,397.66944
325,0.46944,446.90688
225,0.37794,359.79888
181,0.26375,251.08999999999997
213,0.29738,283.10576
338,0.2624,249.80480000000003
316,0.19668,187.23936
223,0.20008,190.47616000000002
418,0.262,249.424
698,0.3204,305.0208
683,0.3307,314.8264
698,0.3499,333.1048
677,0.33519,319.10087999999996
674,0.64245,611.6124
317,0.80952,770.66304
161,0.80477,766.14104
63,0.79919,760.8288799999999
122,0.80118,762.72336
58,0.7907,752.7464
101,0.75685,720.5212
133,0.78729,749.50008
181,0.83322,793.2254399999999
133,0.82727,787.5610399999999
110,0.8203,780.9256
97,0.82953,789.7125599999999
50,0.83111,791.21672
24,0.80013,761.72376
26,0.66438,632.4897599999999
28,0.53699,511.21448
23,0.71176,677.59552
41,0.66882,636.71664
39,0.7121,677.9191999999999
121,0.62889,598.70328
81,0.59709,568.42968
79,0.72462,689.83824
42,0.72985,694.8172
89,0.76201,725.4335199999999
79,0.71543,681.08936
121,0.7192,684.6783999999999
134,0.73445,699.1964
120,0.61412,584.64224
190,0.63555,605.0436
280,0.31123,296.29096
434,0.18546,176.55792000000002
458,0.19607,186.65864
615,0.05378,51.19856
608,0.12234,116.46768
654,0.32724,311.53247999999996
611,0.38812,369.49024000000003
620,0.44133,420.14616
654,0.42229,402.02008
639,0.24134,229.75568
601,0.34672,330.07743999999997
637,0.42268,402.39136
641,0.3823,363.9496
633,0.34358,327.08816
660,0.32706,311.36112
628,0.4214,401.1728
568,0.51132,486.77664
611,0.59809,569.38168
593,0.46113,438.99575999999996
601,0.42931,408.70312
485,0.3898,371.08959999999996
110,0.71964,685.09728
120,0.81362,774.56624
187,0.78349,745.88248
114,0.65603,624.54056
67,0.69103,657.8605600000001
59,0.69884,665.2956800000001
26,0.8223,782.8296
8,0.83174,791.8164800000001
4,0.82521,785.59992
6,0.73979,704.28008
0,0.67901,646.41752
0,0.63628,605.73856
0,0.61629,586.70808
0,0.53384,508.21567999999996
0,0.48253,459.36856
0,0.4965,472.668
11,0.54226,516.2315199999999
11,0.4693,446.7736
9,0.54427,518.14504
5,0.62181,591.96312
1,0.52194,496.88687999999996
2,0.30858,293.76816
1,0.24834,236.41968
0,0.21497,204.65144
3,0.01077,10.25304
23,0.00345,3.2843999999999998
53,0.00648,6.168959999999999
106,0.00578,5.502560000000001
174,0.0,0.0
315,0.01049,9.98648
174,0.03772,35.90944
147,0.01836,17.478720000000003
152,0.04312,41.050239999999995
166,0.01429,13.60408
150,0.02944,28.026880000000002
115,0.0308,29.3216
141,0.00841,8.00632
181,0.0,0.0
156,0.0,0.0
126,0.0,0.0
107,0.00403,3.8365599999999995
90,0.01561,14.86072
104,0.01807,17.20264
106,0.01901,18.09752
157,0.01618,15.40336
264,0.02815,26.7988
378,0.07698,73.28496000000001
392,0.12586,119.81872
525,0.19309,183.82168000000001
558,0.24872,236.78144
488,0.55463,528.00776
407,0.41487,394.95624000000004
416,0.46056,438.45312
290,0.24207,230.45064000000002
214,0.15692,149.38784
164,0.07278,69.28656
154,0.09472,90.17344
89,0.057,54.264
96,0.0141,13.4232
48,0.00275,2.618
12,0.0,0.0
21,0.00244,2.32288
11,0.0,0.0
29,0.0,0.0
48,0.00198,1.88496
65,0.03136,29.85472
102,0.11254,107.13808
106,0.15219,144.88487999999998
121,0.12097,115.16344
196,0.07157,68.13463999999999
251,0.11099,105.66248
336,0.09697,92.31544
371,0.01154,10.98608
518,0.00833,7.930160000000001
483,0.00553,5.26456
487,0.02847,27.10344
462,0.0,0.0
396,0.0,0.0
318,0.04765,45.3628
254,0.00138,1.31376
162,0.02102,20.01104
148,0.08861,84.35672
276,0.12663,120.55175999999999
222,0.11037,105.07224
183,0.25662,244.30224
168,0.24754,235.65808
146,0.21271,202.49992
160,0.14343,136.54536
118,0.12574,119.70447999999999
134,0.25845,246.04440000000002
126,0.13809,131.46168
144,0.33032,314.46464
166,0.30216,287.65632
357,0.11825,112.574
453,0.27188,258.82976
454,0.29626,282.03952000000004
549,0.21433,204.04216
550,0.16301,155.18552
492,0.11188,106.50976
415,0.08139,77.48328000000001
373,0.08944,85.14688000000001
331,0.07237,68.89624
234,0.10957,104.31064
68,0.06174,58.77648000000001
17,0.07988,76.04576
25,0.24226,230.63152
26,0.32264,307.15328
49,0.29013,276.20376
18,0.20443,194.61736
0,0.15861,150.99672
10,0.15093,143.68536
20,0.12901,122.81752000000002
35,0.1044,99.3888
21,0.12731,121.19912000000001
13,0.154,146.608
8,0.20604,196.15008
6,0.23563,224.31976
12,0.21116,201.02432
28,0.22775,216.818
35,0.29285,278.7932
50,0.43164,410.92128
46,0.41,390.32
36,0.36987,352.11624
34,0.38217,363.82584
60,0.46869,446.19288
118,0.51974,494.79247999999995
177,0.54991,523.51432
169,0.5685,541.212
158,0.5796,551.7792000000001
258,0.58829,560.0520799999999
243,0.59327,564.79304
162,0.57946,551.6459199999999
66,0.3525,335.58
1,0.2461,234.2872
0,0.23581,224.49112
0,0.18163,172.91176000000002
0,0.14607,139.05864
3,0.14995,142.7524
9,0.13981,133.09912
11,0.12931,123.10312
9,0.11715,111.52680000000001
7,0.20894,198.91088
4,0.22944,218.42688
0,0.29442,280.28784
1,0.3748,356.80960000000005
11,0.37252,354.63904
24,0.41748,397.44096
49,0.39782,378.72464
72,0.42115,400.9348
126,0.45016,428.55232
188,0.49397,470.25944000000004
199,0.52542,500.19984
186,0.50831,483.91112000000004
195,0.52748,502.16095999999993
190,0.55187,525.38024
194,0.59493,566.3733599999999
93,0.56208,535.1001600000001
14,0.38332,364.92064
0,0.27205,258.9916
0,0.23588,224.55776
0,0.25437,242.16024
0,0.25805,245.6636
1,0.27781,264.47512
0,0.28434,270.69167999999996
0,0.25406,241.86512000000002
0,0.35692,339.78784
5,0.31673,301.52696000000003
8,0.3827,364.3304
7,0.44055,419.4036
5,0.54904,522.68608
2,0.66763,635.58376
0,0.69884,665.2956800000001
4,0.71507,680.74664
2,0.78544,747.73888
36,0.76415,727.4707999999999
11,0.79659,758.35368
19,0.78091,743.42632
11,0.8006,762.1712
28,0.827,787.304
24,0.82943,789.61736
2,0.80466,766.03632
0,0.69255,659.3076
1,0.7312,696.1024
20,0.79789,759.59128
56,0.76852,731.63104
103,0.78362,746.0062399999999
155,0.74476,709.01152
123,0.677,644.504
151,0.72126,686.6395200000001
186,0.61718,587.55536
278,0.71355,679.2996
253,0.62511,595.10472
334,0.67092,638.71584
359,0.59145,563.0604000000001
307,0.48915,465.6708
248,0.39651,377.47751999999997
272,0.43604,415.11008
266,0.47025,447.678
248,0.45483,432.99816
260,0.50273,478.59896000000003
234,0.3585,341.292
227,0.18751,178.50952
324,0.16257,154.76664
291,0.01405,13.3756
334,0.00324,3.0844799999999997
241,0.0,0.0
226,0.0,0.0
286,0.0,0.0
378,0.0,0.0
553,0.0,0.0
678,0.0,0.0
673,0.0,0.0
712,0.00798,7.596959999999999
702,0.02129,20.26808
675,0.05271,50.17992
731,0.05374,51.16048
715,0.00164,1.56128
581,0.0,0.0
293,0.0171,16.2792
313,0.09397,89.45944
308,0.14302,136.15504
456,0.18266,173.89231999999998
86,0.2035,193.732
316,0.21704,206.62208
269,0.2135,203.252
240,0.16795,159.8884
262,0.13829,131.65207999999998
171,0.12305,117.1436
161,0.09707,92.41064
264,0.01714,16.31728
210,0.00361,3.4367199999999998
187,0.00527,5.017040000000001
252,0.00704,6.7020800000000005
216,0.01088,10.35776
289,0.00897,8.53944
249,0.00818,7.78736
154,0.00864,8.22528
109,0.01175,11.186
113,0.02044,19.45888
84,0.01769,16.840880000000002
74,0.00618,5.88336
75,0.00171,1.62792
66,0.0,0.0
26,0.02296,21.85792
165,0.0274,26.0848
98,0.00978,9.31056
78,0.00929,8.84408
241,0.01069,10.17688
272,0.01927,18.345039999999997
353,0.04037,38.43224
325,0.06697,63.75544
193,0.03142,29.911839999999998
144,0.01038,9.88176
124,0.03291,31.33032
128,0.04485,42.6972
99,0.06633,63.14616
97,0.06767,64.42183999999999
62,0.13762,131.01424
53,0.15807,150.48263999999998
40,0.16605,158.0796
26,0.18659,177.63368
65,0.03853,36.68056
114,0.1071,101.9592
141,0.16279,154.97608
185,0.24943,237.45736000000002
226,0.14623,139.21096
398,0.06624,63.06047999999999
330,0.03222,30.67344
456,0.0358,34.0816
567,0.03664,34.88128
609,0.00769,7.32088
627,0.00638,6.07376
603,0.0,0.0
578,0.00728,6.93056
596,0.02514,23.93328
590,0.01989,18.935280000000002
434,0.01241,11.814319999999999
315,0.00617,5.87384
233,0.0,0.0
192,0.0,0.0
186,0.0,0.0
214,0.00273,2.59896
223,0.00063,0.5997600000000001
258,0.00172,1.63744
318,0.00365,3.4748
331,0.00105,0.9995999999999999
566,0.00542,5.15984
665,0.0,0.0
762,0.0,0.0
761,0.00196,1.86592
775,0.01696,16.14592
783,0.03797,36.147439999999996
781,0.07113,67.71576
783,0.18594,177.01488
780,0.21352,203.27104
778,0.22384,213.09568000000002
734,0.2322,221.0544
776,0.20356,193.78912
781,0.20585,195.9692
783,0.25171,239.62792
779,0.23267,221.50184
775,0.06776,64.50752
791,0.04983,47.438159999999996
744,0.04967,47.28584
710,0.05931,56.46312
688,0.06898,65.66896
776,0.06836,65.07872
664,0.07989,76.05528
727,0.08492,80.84384
656,0.09544,90.85888
571,0.1122,106.81439999999999
561,0.14356,136.66912
222,0.22885,217.8652
418,0.25939,246.93928
585,0.35683,339.70216
443,0.45048,428.85696
199,0.46845,445.96439999999996
113,0.50206,477.96111999999994
63,0.47694,454.04688
63,0.4362,415.26239999999996
60,0.45746,435.50192
43,0.38922,370.53744
33,0.43341,412.60632000000004
17,0.51054,486.03408
34,0.30898,294.14896
24,0.10906,103.82512
5,0.05865,55.8348
4,0.20906,199.02512
5,0.43737,416.37624
6,0.41534,395.40368
8,0.3113,296.35760000000005
3,0.01919,18.26888
6,0.03851,36.66152
4,0.02282,21.72464
0,0.19126,182.07952
1,0.2822,268.6544
0,0.48079,457.71208
3,0.56462,537.51824
10,0.51983,494.87816000000004
22,0.54904,522.68608
18,0.5769,549.2088
33,0.59473,566.18296
75,0.53788,512.06176
78,0.5456,519.4112
109,0.60669,577.5688799999999
151,0.59789,569.19128
147,0.30294,288.39887999999996
149,0.62052,590.7350399999999
107,0.63776,607.14752
24,0.78455,746.8915999999999
9,0.81726,778.03152
5,0.81133,772.38616
2,0.81029,771.39608
9,0.79843,760.10536
24,0.81072,771.80544
30,0.82445,784.8764
28,0.78373,746.1109600000001
59,0.37065,352.8588
49,0.2148,204.4896
57,0.20988,199.80576000000002
53,0.16269,154.88088
97,0.4648,442.4896
167,0.38403,365.59656
216,0.55595,529.2644
251,0.3535,336.532
258,0.38643,367.88136
265,0.49617,472.35384
238,0.36893,351.22136
167,0.43265,411.8828
141,0.34382,327.31664
171,0.32067,305.27784
190,0.27862,265.24624
97,0.21138,201.23376000000002
4,0.25565,243.37879999999998
0,0.38349,365.08248
0,0.57405,546.4956
2,0.47247,449.79144
7,0.46721,444.78392
14,0.53935,513.4612
15,0.59385,565.3452
18,0.52668,501.39936000000006
16,0.35735,340.1972
4,0.41052,390.81504
0,0.55362,527.04624
0,0.59434,565.81168
0,0.62218,592.3153599999999
1,0.69357,660.27864
0,0.65072,619.4854399999999
0,0.63292,602.53984
0,0.73125,696.15
2,0.80889,770.06328
11,0.8344,794.3488
8,0.82569,786.05688
41,0.82954,789.72208
79,0.82946,789.6459199999999
89,0.82091,781.5063200000001
100,0.78408,746.44416
28,0.82534,785.72368
1,0.8224,782.9248
0,0.76891,732.0023199999999
0,0.7843,746.6536
0,0.81905,779.7356
0,0.71542,681.07984
0,0.66759,635.5456800000001
2,0.70167,667.98984
20,0.68306,650.27312
3,0.6703,638.1256
1,0.64042,609.67984
2,0.65669,625.16888
12,0.31454,299.44208
48,0.00722,6.8734399999999996
96,0.0,0.0
142,0.09033,85.99416
126,0.45256,430.83712
215,0.4094,389.74879999999996
221,0.17562,167.19024
218,0.13064,124.36928
257,0.05504,52.39808
264,0.01354,12.89008
244,0.16303,155.20456000000001
289,0.30365,289.0748
186,0.62997,599.73144
112,0.63295,602.5684
69,0.66691,634.89832
156,0.74002,704.49904
183,0.68439,651.5392800000001
226,0.66516,633.23232
189,0.54181,515.80312
358,0.70189,668.19928
192,0.70675,672.826
346,0.06876,65.45952
316,0.0966,91.9632
489,0.11638,110.79375999999999
559,0.09636,91.73472
739,0.11625,110.67
791,0.15991,152.23432
786,0.06567,62.51784000000001
791,0.12324,117.32448000000001
794,0.07766,73.93232
751,0.07849,74.72248
786,0.29689,282.63928
790,0.24753,235.64856
661,0.16269,154.88088
640,0.08398,79.94896
703,0.04521,43.03992
645,0.00876,8.33952
634,0.01734,16.50768
612,0.01409,13.41368
635,0.01861,17.716720000000002
585,0.01032,9.824639999999999
579,0.01586,15.098719999999998
649,0.04428,42.15456
656,0.0456,43.4112
653,0.14278,135.92656
625,0.38281,364.43512
625,0.37825,360.094
569,0.38889,370.22328
548,0.37149,353.65848
373,0.48457,461.31064
284,0.41552,395.57504
290,0.36329,345.85208
243,0.37365,355.71479999999997
184,0.35785,340.6732
174,0.37957,361.35064
158,0.30522,290.56944
108,0.25336,241.19871999999998
61,0.23903,227.55656
45,0.22395,213.2004
55,0.19783,188.33416
64,0.20299,193.24648
107,0.20523,195.37896
110,0.17897,170.37944
110,0.19003,180.90856
80,0.16158,153.82416
84,0.14072,133.96544
66,0.13359,127.17767999999998
57,0.12585,119.80919999999999
114,0.12501,119.00952000000001
178,0.13655,129.9956
260,0.1173,111.6696
413,0.13643,129.88136
432,0.12674,120.65647999999999
444,0.14401,137.09752
539,0.14076,134.00352
613,0.15223,144.92296000000002
484,0.14833,141.21016
468,0.11611,110.53672
387,0.10913,103.89176
620,0.10876,103.53952
758,0.11411,108.63272
752,0.09044,86.09888000000001
676,0.0613,58.3576
502,0.03261,31.04472
387,0.00082,0.78064
284,0.0,0.0
314,0.0,0.0
409,0.0,0.0
297,0.0,0.0
417,0.0,0.0
268,0.00362,3.44624
198,0.01129,10.74808
101,0.01518,14.451360000000001
59,0.00271,2.57992
35,0.00095,0.9044
11,0.03466,32.996320000000004
3,0.09682,92.17264
6,0.15962,151.95824000000002
13,0.23369,222.47288
18,0.26022,247.72944
9,0.31447,299.37544
36,0.31358,298.52816
95,0.34333,326.85016
18,0.41474,394.83248
13,0.39602,377.01104
8,0.36273,345.31896
18,0.34623,329.61096
23,0.31799,302.72648
0,0.18856,179.50912
15,0.10503,99.98855999999999
37,0.13837,131.72824
94,0.15,142.79999999999998
150,0.16504,157.11808
124,0.17184,163.59168
128,0.18639,177.44328
127,0.20384,194.05568
126,0.35307,336.12264
154,0.52859,503.21768000000003
214,0.56738,540.14576
324,0.57838,550.61776
500,0.56149,534.53848
432,0.5133,488.66159999999996
553,0.55087,524.42824
601,0.57915,551.3508
638,0.65996,628.28192
689,0.69648,663.04896
759,0.74521,709.43992
791,0.74538,709.60176
781,0.6373,606.7096
780,0.56905,541.7356
763,0.51352,488.87104
747,0.4439,422.5928
755,0.11777,112.11704
538,0.01648,15.688960000000002
508,0.01413,13.45176
564,0.01711,16.28872
679,0.02125,20.23
597,0.01824,17.36448
666,0.03388,32.25376
641,0.08778,83.56656
761,0.08635,82.20519999999999
720,0.0648,61.6896
660,0.06875,65.45
666,0.10246,97.54191999999999
620,0.13517,128.68184000000002
680,0.19442,185.08784
662,0.24415,232.4308
681,0.20856,198.54912
706,0.16357,155.71864
778,0.16263,154.82376
730,0.08894,84.67088000000001
653,0.02212,21.05824
613,0.12659,120.51368000000001
717,0.55641,529.70232
693,0.22695,216.05640000000002
742,0.06136,58.414719999999996
713,0.03813,36.29976
672,0.09469,90.14488
643,0.14117,134.39383999999998
675,0.14848,141.35296
682,0.20588,195.99776
647,0.23328,222.08256
664,0.25546,243.19792
718,0.24777,235.87704
767,0.42407,403.71464
735,0.50857,484.15864
561,0.18003,171.38855999999998
552,0.0674,64.1648
646,0.05096,48.51392
550,0.05596,53.273920000000004
317,0.0804,76.5408
364,0.12982,123.58864
363,0.1666,158.6032
313,0.13088,124.59776
251,0.10778,102.60656
220,0.10298,98.03696000000001
258,0.1268,120.7136
249,0.19961,190.02872000000002
287,0.24192,230.30784
182,0.21556,205.21312
117,0.05721,54.463919999999995
102,0.00913,8.691759999999999
61,0.00305,2.9036000000000004
120,0.0,0.0
148,0.0,0.0
139,0.0,0.0
170,0.0,0.0
139,0.0,0.0
166,0.00131,1.24712
125,0.00293,2.78936
113,0.0,0.0
124,0.0,0.0
126,0.00484,4.607679999999999
115,0.05132,48.85664
96,0.06507,61.94664
107,0.06749,64.25048
121,0.13308,126.69216
133,0.17441,166.03832
92,0.2351,223.8152
76,0.19479,185.44008
60,0.13172,125.39744
62,0.13552,129.01504
80,0.12247,116.59143999999999
103,0.12971,123.48392
95,0.04386,41.754720000000006
90,0.00734,6.98768
77,0.00491,4.674320000000001
83,0.00468,4.45536
63,0.00435,4.1411999999999995
96,0.00402,3.82704
84,0.00416,3.96032
75,0.00313,2.97976
27,0.0,0.0
20,0.01511,14.38472
43,0.06917,65.84984
79,0.15194,144.64687999999998
142,0.24147,229.87944
308,0.19852,188.99104
319,0.21697,206.55544
285,0.21963,209.08776
311,0.23343,222.22536
340,0.25748,245.12096
408,0.26739,254.55528
409,0.18246,173.70192
354,0.1827,173.9304
281,0.1644,156.50879999999998
269,0.16748,159.44096
128,0.13116,124.86431999999999
150,0.07432,70.75264
207,0.0081,7.7112
293,0.00451,4.29352
377,0.00482,4.58864
407,0.01896,18.04992
429,0.03292,31.33984
367,0.06667,63.46983999999999
374,0.0292,27.7984
323,0.08109,77.19767999999999
106,0.08811,83.88072
67,0.07842,74.65584
116,0.12259,116.70568
93,0.22273,212.03896
72,0.46668,444.27936
55,0.4028,383.4656
35,0.25555,243.2836
36,0.30131,286.84712
66,0.29655,282.31559999999996
120,0.09047,86.12743999999999
97,0.04744,45.16288
117,0.10233,97.41816
186,0.13706,130.48111999999998
232,0.14944,142.26688
198,0.1299,123.66479999999999
86,0.03896,37.08992
36,0.11164,106.28128000000001
29,0.22941,218.39832
26,0.39912,379.96223999999995
32,0.33987,323.55624
34,0.25475,242.522
51,0.17969,171.06488
47,0.17171,163.46792
110,0.07479,71.20008
85,0.32039,305.01128
144,0.18801,178.98552
291,0.31874,303.44048000000004
435,0.45125,429.59
576,0.16231,154.51912000000002
629,0.1734,165.0768
639,0.12103,115.22055999999999
681,0.04354,41.45008
741,0.04986,47.46672
760,0.00887,8.444239999999999
768,0.00396,3.76992
784,0.00593,5.64536
792,0.00624,5.94048
788,0.0,0.0
777,0.00278,2.64656
708,0.0,0.0
649,0.0,0.0
528,0.0,0.0
537,0.00074,0.70448
517,0.00316,3.00832
485,0.00351,3.34152
427,0.00188,1.78976
472,0.0,0.0
385,0.0,0.0
266,0.0,0.0
355,0.0,0.0
433,0.00332,3.16064
569,0.00533,5.07416
633,0.01553,14.78456
609,0.03441,32.758320000000005
632,0.04875,46.410000000000004
705,0.06218,59.19536
708,0.07601,72.36152
575,0.09098,86.61296
741,0.10254,97.61808
642,0.11665,111.05080000000001
577,0.09609,91.47767999999999
599,0.09011,85.78472
693,0.07446,70.88592
766,0.02885,27.4652
706,0.04664,44.40128
693,0.0829,78.9208
593,0.17793,169.38936
783,0.21848,207.99296
793,0.16919,161.06888
771,0.08341,79.40632
788,0.07738,73.66576
778,0.14648,139.44896
731,0.2711,258.0872
767,0.12907,122.87463999999999
646,0.23813,226.69976
550,0.18532,176.42464
385,0.20099,191.34248
317,0.27644,263.17088
311,0.15861,150.99672
523,0.03305,31.463600000000003
595,0.00623,5.930960000000001
402,0.00698,6.64496
527,0.02177,20.72504
514,0.00904,8.606079999999999
436,0.00957,9.11064
498,0.00131,1.24712
572,0.00546,5.19792
510,0.0,0.0
389,0.0,0.0
256,0.0,0.0
97,0.0,0.0
46,0.00162,1.5422399999999998
34,0.00194,1.84688
73,0.00266,2.53232
63,0.00595,5.6644000000000005
75,0.03449,32.83448
63,0.04022,38.28944
99,0.02289,21.79128
143,0.04971,47.323919999999994
94,0.12337,117.44824
131,0.11308,107.65216
161,0.11741,111.77432
157,0.12603,119.98056
175,0.1408,134.04160000000002
68,0.13574,129.22448
65,0.13853,131.88055999999997
52,0.12492,118.92384
47,0.07921,75.40792
47,0.0532,50.6464
53,0.05053,48.10456
51,0.06294,59.918879999999994
47,0.03625,34.51
38,0.07827,74.51304
28,0.12763,121.50376
36,0.18637,177.42424
35,0.16094,153.21488
27,0.11782,112.16463999999999
48,0.09216,87.73632
69,0.05063,48.199760000000005
87,0.01299,12.36648
199,0.02821,26.855919999999998
289,0.07544,71.81888
289,0.10149,96.61847999999999
325,0.13091,124.62631999999999
365,0.11167,106.30984000000001
344,0.15796,150.37792
275,0.18673,177.76696
231,0.22064,210.04928
156,0.24057,229.02264
122,0.23242,221.26384
88,0.2273,216.3896
91,0.29644,282.21088
106,0.26547,252.72743999999997
157,0.23737,225.97624
131,0.23145,220.3404
60,0.10727,102.12104000000001
56,0.05675,54.026
75,0.02625,24.99
112,0.02735,26.0372
189,0.03411,32.47272
269,0.04878,46.438559999999995
284,0.06763,64.38376
408,0.12396,118.00992
369,0.15439,146.97928
470,0.2142,203.9184
456,0.21107,200.93864000000002
555,0.31144,296.49088
586,0.30893,294.10136
525,0.1721,163.8392
370,0.13256,126.19712000000001
389,0.08005,76.2076
506,0.07247,68.99144000000001
448,0.07145,68.0204
361,0.04425,42.126
268,0.02693,25.637359999999997
87,0.05496,52.32192
99,0.03811,36.280719999999995
91,0.05951,56.65352
140,0.0946,90.0592
93,0.02572,24.48544
84,0.00042,0.39984000000000003
68,0.0,0.0
69,0.0,0.0
69,0.0,0.0
53,0.0,0.0
23,0.0,0.0
6,0.0,0.0
1,0.0,0.0
8,0.0,0.0
33,0.0,0.0
71,0.00152,1.44704
106,0.00791,7.530320000000001
96,0.01534,14.603679999999999
102,0.03289,31.311280000000004
132,0.04381,41.70712
130,0.06906,65.74512
214,0.0998,95.0096
216,0.0986,93.8672
226,0.07224,68.77248
264,0.0706,67.21119999999999
246,0.08643,82.28136
175,0.0789,75.1128
207,0.06189,58.91928
146,0.01679,15.984079999999999
94,0.0016,1.5232
110,0.0,0.0
109,0.0,0.0
110,0.0,0.0
147,0.0,0.0
129,0.0,0.0
146,0.0,0.0
329,0.0,0.0
353,0.0,0.0
480,0.0,0.0
471,0.00861,8.19672
560,0.02125,20.23
663,0.01903,18.11656
636,0.04809,45.78168
582,0.07189,68.43928
556,0.06626,63.07952
628,0.07104,67.63008
677,0.05926,56.41552
653,0.05377,51.18904
683,0.08943,85.13736
669,0.07961,75.78872
630,0.07147,68.03944
640,0.07299,69.48648
422,0.03102,29.531039999999997
170,0.00606,5.76912
76,0.00311,2.96072
29,0.00057,0.54264
18,0.00094,0.89488
19,0.00405,3.8556
19,0.02831,26.95112
6,0.04837,46.04824
21,0.07006,66.69712
49,0.09584,91.23967999999999
8,0.115,109.48
2,0.13315,126.7588
1,0.14618,139.16336
0,0.1636,155.7472
3,0.17057,162.38264
6,0.12734,121.22768
5,0.14422,137.29744
7,0.14163,134.83176
8,0.11062,105.31024
3,0.08258,78.61616
5,0.10299,98.04648
12,0.10884,103.61568000000001
18,0.1087,103.4824
14,0.10708,101.94015999999999
6,0.05193,49.43736
0,0.00604,5.7500800000000005
0,0.00841,8.00632
1,0.00373,3.55096
15,0.00247,2.35144
28,0.00052,0.49504
39,0.00122,1.16144
36,0.0,0.0
47,0.05047,48.04744
56,0.10652,101.40704000000001
75,0.12692,120.82784000000001
101,0.13101,124.72151999999998
102,0.19723,187.76296
107,0.25379,241.60808
140,0.34535,328.7732
219,0.32705,311.3516
182,0.30774,292.96848
277,0.31039,295.49128
283,0.42086,400.65872
297,0.47802,455.07504
391,0.40262,383.29424
303,0.55129,524.82808
292,0.5292,503.7984
247,0.51393,489.26136
206,0.29233,278.29816
381,0.17062,162.43024
393,0.02879,27.408079999999998
369,0.04762,45.33424
622,0.00139,1.32328
664,0.01297,12.34744
668,0.0326,31.035199999999996
672,0.08085,76.9692
688,0.10933,104.08216
694,0.06624,63.06047999999999
685,0.09857,93.83864
690,0.1263,120.2376
794,0.13148,125.16896000000001
794,0.2282,217.2464
794,0.21251,202.30952
790,0.20389,194.10327999999998
472,0.28626,272.51952
143,0.26372,251.06144
348,0.14882,141.67664000000002
396,0.07349,69.96248
326,0.14926,142.09552
285,0.20345,193.68439999999998
487,0.20785,197.8732
332,0.13595,129.4244
191,0.07699,73.29448000000001
146,0.05161,49.132720000000006
134,0.10602,100.93104
115,0.27626,262.99952
63,0.53344,507.83488
75,0.62785,597.7132
101,0.59945,570.6764000000001
129,0.46311,440.88072
93,0.48103,457.94056
88,0.53702,511.24304000000006
100,0.56951,542.1735199999999
93,0.54187,515.86024
98,0.57057,543.18264
117,0.60805,578.8636
93,0.5858,557.6816
118,0.49973,475.74296
169,0.44074,419.58448000000004
235,0.33686,320.69072
304,0.25615,243.85479999999998
407,0.15457,147.15064
490,0.05166,49.180319999999995
526,0.04064,38.689280000000004
514,0.04606,43.84912
515,0.06484,61.72767999999999
488,0.11669,111.08888
493,0.31935,304.0212
439,0.36694,349.32688
395,0.14957,142.39064000000002
363,0.12131,115.48712
386,0.10567,100.59784
413,0.15059,143.36168
535,0.12327,117.35304000000001
670,0.1899,180.78480000000002
693,0.24866,236.72432
612,0.18771,178.69992
593,0.29395,279.8404
568,0.28662,272.86224
584,0.24784,235.94368
528,0.19645,187.02040000000002
447,0.2632,250.5664
418,0.14975,142.56199999999998
361,0.03209,30.549680000000002
331,0.00976,9.29152
260,0.02246,21.38192
206,0.02051,19.52552
173,0.03979,37.88008
154,0.22016,209.59232
142,0.19816,188.64832
126,0.0762,72.5424
91,0.062,59.024
56,0.12129,115.46808
37,0.17124,163.02048
28,0.18878,179.71856
22,0.20516,195.31232
29,0.2088,198.7776
53,0.21813,207.65975999999998
65,0.43807,417.04264
63,0.68796,654.93792
72,0.73262,697.45424
49,0.72567,690.83784
53,0.74929,713.32408
91,0.71547,681.1274400000001
134,0.75533,719.0741599999999
156,0.72781,692.8751199999999
196,0.80347,764.90344
210,0.81204,773.06208
203,0.81757,778.32664
179,0.81023,771.33896
153,0.81486,775.74672
162,0.78391,746.28232
178,0.82107,781.65864
147,0.7181,683.6311999999999
133,0.73732,701.92864
67,0.78297,745.3874400000001
12,0.7623,725.7096
11,0.48978,466.27056
0,0.697,663.544
0,0.71518,680.85136
1,0.59474,566.19248
0,0.32246,306.98192
3,0.19104,181.87008
7,0.26594,253.17488
17,0.22514,214.33328
18,0.09791,93.21032
55,0.07456,70.98112
75,0.01262,12.01424
74,0.11925,113.526
41,0.08411,80.07272
113,0.05516,52.51232
307,0.00071,0.67592
395,0.00362,3.44624
470,0.03751,35.709520000000005
572,0.0,0.0
615,0.0,0.0
485,0.0,0.0
560,0.0,0.0
696,0.0,0.0
714,0.0,0.0
779,0.0,0.0
794,0.0022,2.0944000000000003
