hour,date,WY_1998,WY_1999,WY_2000,WY_2001,WY_2002,WY_2003,WY_2004,WY_2005,WY_2006,WY_2007,WY_2008,WY_2009,WY_2010,WY_2011,WY_2012,WY_2013,WY_2014,WY_2015,WY_2016,WY_2017,WY_2018,WY_2019,WY_2020,WY_2021,WY_2022
1997,2030-03-25T04:00:00.0,1690.3,1797.6,1740.8,1585.2,1827.7999999999997,1798.9999999999998,1674.5,1717.3,1679.0,1717.8,1812.5000000000002,1826.8999999999999,1808.4000000000003,1842.7,1728.6,1738.5000000000002,1695.2,1721.4,1668.2,1645.6,1624.0,1713.3,1594.2,1756.1,1735.4
1998,2030-03-25T05:00:00.0,1747.2,1800.0,1736.4,1540.2,1872.9999999999998,1793.7000000000003,1671.9,1769.7999999999997,1686.3,1692.6,1869.9,1878.4,1870.8,1886.6000000000001,1702.1,1760.3,1748.5999999999997,1766.1,1685.9,1672.8,1645.3,1798.6000000000001,1636.7,1731.0,1746.8
1999,2030-03-25T06:00:00.0,1770.5999999999997,1862.6000000000001,1710.2,1574.0,1873.5,1851.4,1762.5000000000002,1760.7,1671.4,1671.0,1869.4,1733.6,1877.5,1891.9,1682.7,1756.5999999999997,1766.9999999999998,1772.4000000000003,1688.1,1649.3,1639.4,1790.8999999999999,1628.1,1807.6,1823.7999999999997
2000,2030-03-25T07:00:00.0,1806.7,1903.3,1772.5000000000002,1611.9,1905.0999999999997,1910.5,1835.6,1804.0,1714.7,1754.8999999999999,1912.2999999999997,1898.3,1919.5,1918.9999999999998,1750.8,1811.7000000000003,1783.3000000000002,1825.7000000000003,1741.3000000000002,1692.2,1661.5,1790.1,1607.0,1879.8000000000002,1896.9000000000003
2001,2030-03-25T08:00:00.0,1823.7999999999997,1918.1,1803.1,1655.1,1902.2999999999997,1946.5,1868.5000000000002,1788.2,1741.6999999999998,1814.3,1935.2,1910.8,1909.9,1914.9000000000003,1780.9999999999998,1819.3,1795.7999999999997,1835.5,1775.1,1722.3,1631.7,1765.6,1552.8,1895.0999999999997,1927.5
2002,2030-03-25T09:00:00.0,1876.1999999999998,1986.2999999999997,1879.8000000000002,1740.0,1927.7000000000003,2039.0000000000002,1947.9,1822.9999999999998,1822.9999999999998,1901.9,1998.0,1954.2999999999997,1952.0,1956.1,1852.8,1888.9000000000003,1883.5,1891.6,1826.6000000000001,1761.6999999999998,1666.5,1779.7000000000003,1579.0,1953.3999999999999,2014.7
2003,2030-03-25T10:00:00.0,1927.9,2018.5,1914.2999999999997,1769.6,1937.8000000000002,2069.5,1986.9000000000003,1788.8999999999999,1833.0999999999997,1958.1,2033.8000000000002,1962.6000000000001,1957.2,1952.1999999999998,1882.3,1904.9000000000003,1917.5,1907.6,1870.1,1774.5000000000002,1655.5,1779.9,1590.1,1964.8,2071.7
2004,2030-03-25T11:00:00.0,1949.7000000000003,2057.9,1967.7000000000003,1832.4,1907.3,2105.3,2028.2000000000003,1784.2,1850.5000000000002,2009.7,2073.3,1989.8000000000002,1972.7,1952.4,1915.9,1935.7000000000003,1966.8,1944.2999999999997,1904.9999999999998,1779.7000000000003,1673.2,1789.6,1585.3,1961.9,2157.6
2005,2030-03-25T12:00:00.0,1969.3,2081.1,1992.2999999999997,1873.7000000000003,1956.6000000000001,2142.0,2063.5,1811.4,1868.1999999999998,2041.9,2096.0,2000.4,1975.6,1944.9000000000003,1930.5,1942.1999999999998,1998.6,1979.2,1934.9999999999998,1817.3,1668.5,1828.1,1590.0,1976.9000000000003,2238.5
2006,2030-03-25T13:00:00.0,1955.2,2100.0,2001.2,1939.0000000000002,1929.0999999999997,2171.3,2094.2,1787.9,1860.1,2079.3,2095.1,1997.2,1963.3999999999999,1924.6000000000001,1930.4,1943.0999999999997,2012.1,1986.4,1938.1,1820.8,1658.9,1830.3,1585.4,1975.0999999999997,2327.8
2007,2030-03-25T14:00:00.0,1970.0,2108.5,2002.1,1995.7,1910.5,2199.1,2105.8,1781.1,1845.0999999999997,2102.6,2126.5,1989.0000000000002,1942.5,1907.8000000000002,1934.4,1951.5,2053.0,2016.9000000000003,1957.3999999999999,1840.1,1682.3,1878.0,1589.8,1971.8000000000002,2409.8
2008,2030-03-25T15:00:00.0,1970.5,2128.8,2009.3,2066.1,1908.1999999999998,2226.2,2123.4,1792.3,1857.7000000000003,2100.8,2123.8,1989.0000000000002,1927.2,1902.4,1936.6000000000001,1950.1999999999998,2073.7,2068.3,1994.4,1842.8,1708.4,1911.8000000000002,1634.0,1994.4,2476.0
2009,2030-03-25T16:00:00.0,1970.4,2103.5,2009.2,2126.9,1899.6,2232.9,2098.9,1852.1999999999998,1872.9999999999998,2085.9,2112.9,1983.4999999999998,1918.9999999999998,1894.6000000000001,1951.0000000000002,1939.7000000000003,2087.2,2060.2,2027.2,1872.5000000000002,1745.7999999999997,1954.1999999999998,1663.3,2001.0999999999997,2507.1
2010,2030-03-25T17:00:00.0,2003.3,2101.6,2050.7,2125.1,1934.2999999999997,2228.4,2064.7,1908.6000000000001,1932.9999999999998,2067.8,2124.2,2021.8000000000002,1957.8000000000002,1938.4,1974.5,1970.9000000000003,2073.7,2086.8,2054.7,1908.1999999999998,1807.1,2004.1999999999998,1740.4000000000003,2011.0000000000002,2457.9
2011,2030-03-25T18:00:00.0,2130.1,2208.5,2153.5,2144.5,2083.6,2298.7,2103.5,2010.1,2085.0,2190.5,2263.1,2149.0,2114.7,2082.3,2104.8,2095.3,2187.8,2163.4,2114.7,2016.4,1894.1999999999998,2092.6,1863.0999999999997,2085.4,2437.6
2012,2030-03-25T19:00:00.0,2104.8,2244.6,2124.1,2150.3,2084.0,2337.0,2144.4,1994.2999999999997,2067.8,2170.6,2239.2,2120.5,2127.8,2068.7,2079.5,2062.4,2134.5,2116.5,2063.7,1967.2,1889.2,2061.9,1828.7,2170.6,2422.7
2013,2030-03-25T20:00:00.0,1999.4999999999998,2166.4,2061.7,2049.6,2020.7,2239.9,2073.0,1921.9,2011.2,2106.8,2147.9,2033.3,2045.1000000000001,2031.1000000000001,1999.0999999999997,2006.2999999999997,2036.5,2033.8000000000002,1995.9,1899.8000000000002,1814.9999999999998,1940.9000000000003,1754.2,2116.3,2290.0
2014,2030-03-25T21:00:00.0,1905.3999999999999,2063.3,2000.1,1936.5,1951.0000000000002,2116.5,1946.0,1844.5000000000002,1942.8,2015.0000000000002,2039.8000000000002,1958.1999999999998,1960.4,1977.0999999999997,1932.9000000000003,1938.2999999999997,1935.2,1919.8000000000002,1908.1,1829.2,1764.7,1836.8999999999999,1693.4,2017.3,2138.1
2015,2030-03-25T22:00:00.0,1849.5,1978.9000000000003,1954.1,1869.8000000000002,1899.5,2030.8,1871.0999999999997,1819.7000000000003,1928.0,1936.9999999999998,1956.8,1900.0,1895.5,1936.9999999999998,1868.9000000000003,1892.3,1866.1999999999998,1834.6000000000001,1853.0999999999997,1808.0,1723.2,1790.0,1692.5,1943.7000000000003,2040.2999999999997
2016,2030-03-25T23:00:00.0,1758.5000000000002,1872.1999999999998,1868.6000000000001,1760.8,1829.7999999999997,1921.3999999999999,1765.7999999999997,1735.1,1836.9999999999998,1833.4,1868.6000000000001,1828.0,1807.3000000000002,1852.4,1794.6000000000001,1804.1,1759.9,1798.7,1768.8999999999999,1715.7,1667.9,1702.2,1630.5,1850.1,1905.6
2017,2030-03-26T00:00:00.0,1605.5,1831.9,1815.7000000000003,1711.9,1823.3,1844.1,1784.1,1749.4,1811.6,1822.0,1858.9999999999998,1821.5,1816.9999999999998,1858.1,1794.5000000000002,1800.3,1731.8,1739.5,1755.6999999999998,1707.4,1685.3,1724.6,1638.9,1667.3,2088.1
2018,2030-03-26T01:00:00.0,1545.6,1762.8999999999999,1735.4,1636.2,1761.6,1774.2,1699.8,1671.8,1726.4,1738.1,1785.9,1749.9,1748.9999999999998,1784.1,1742.2,1733.2,1660.6,1654.7,1675.0,1641.6,1625.8,1634.9,1588.9,1614.1,1950.6000000000001
2019,2030-03-26T02:00:00.0,1521.9,1744.7,1699.2,1618.9,1743.4,1745.6,1667.6,1632.9,1688.4,1715.4,1760.5000000000002,1740.2,1730.7,1773.1,1728.0,1707.7,1637.4,1635.1,1619.3,1603.6,1623.4,1623.0,1576.5,1603.1,1874.1999999999998
2020,2030-03-26T03:00:00.0,1542.4,1742.5999999999997,1689.4,1636.6,1761.6,1752.5999999999997,1676.8,1626.3,1665.1,1734.5,1755.6999999999998,1739.0,1745.7999999999997,1762.8999999999999,1743.1,1702.9,1643.4,1640.7,1618.6,1597.0,1646.6,1649.3,1588.4,1626.7,1831.9
2021,2030-03-26T04:00:00.0,1568.6,1783.3000000000002,1706.2,1662.9,1813.5,1793.2,1719.3,1651.2,1676.4,1775.7000000000003,1800.0,1854.1,1797.7999999999997,1768.8999999999999,1812.2,1729.2,1699.4,1685.0,1631.8,1607.4,1707.6,1717.0,1644.4,1690.9,1800.8999999999999
2022,2030-03-26T05:00:00.0,1566.5,1839.7999999999997,1697.7,1680.1,1814.1,1834.4,1725.2,1617.5,1668.0,1838.8999999999999,1851.0999999999997,1841.2,1841.6,1774.8999999999999,1872.7,1764.8999999999999,1743.3000000000002,1741.9,1616.1,1607.1,1769.4,1794.2,1686.5,1742.8,1752.8
2023,2030-03-26T06:00:00.0,1550.5,1858.5000000000002,1695.7,1746.2,1837.7999999999997,1845.4,1791.3000000000002,1628.1,1638.4,1839.0999999999997,1864.4,1845.4,1830.6000000000001,1777.3000000000002,1875.2,1778.7,1752.1,1759.3000000000002,1605.1,1593.3,1762.8999999999999,1782.8,1655.6,1725.0,1818.8
2024,2030-03-26T07:00:00.0,1551.4,1919.9,1774.7,1809.7999999999997,1885.2,1906.4,1818.0,1702.5,1699.3,1910.4,1928.5,1904.1,1869.4,1824.7,1914.9000000000003,1829.7000000000003,1809.7999999999997,1807.1,1671.4,1647.5,1787.7000000000003,1788.6000000000001,1637.1,1685.8,1951.5
2025,2030-03-26T08:00:00.0,1506.8,1927.0999999999997,1813.4,1800.8,1879.3,1922.1,1861.7000000000003,1712.4,1724.6,1938.4,1926.1999999999998,1918.1,1877.9,1850.0,1892.4,1842.3,1815.7000000000003,1824.3,1685.3,1649.7,1770.1,1745.3000000000002,1589.7,1607.3,2041.6
2026,2030-03-26T09:00:00.0,1523.8,2016.2999999999997,1873.3,1867.5,1943.7000000000003,1977.0999999999997,1918.9000000000003,1783.6,1793.5,2034.2999999999997,2013.6,1969.3999999999999,1924.2999999999997,1884.6000000000001,1926.5,1903.0999999999997,1872.9000000000003,1887.3,1744.3,1696.1,1794.8999999999999,1783.6,1576.1,1597.3,2170.1
2027,2030-03-26T10:00:00.0,1531.7,2057.5,1934.0,1910.9999999999998,1969.6,2013.3,1935.3,1829.7999999999997,1805.9,2106.7,2094.5,1992.6,1949.7000000000003,1877.6,1953.8000000000002,1944.2999999999997,1906.9000000000003,1900.9999999999998,1740.8999999999999,1740.5000000000002,1779.3000000000002,1808.1,1580.4,1582.2,2278.1
2028,2030-03-26T11:00:00.0,1534.4,2078.7,1951.0999999999997,1952.0,1972.2999999999997,2027.3,1921.8000000000002,1827.0999999999997,1816.3,2148.2,2121.1,1986.2999999999997,1930.8,1859.0999999999997,1965.5,1954.7,1897.4,1927.2,1750.4000000000003,1745.9,1769.7999999999997,1827.5,1578.6,1573.2,2381.4
2029,2030-03-26T12:00:00.0,1566.9,2121.6,1986.2999999999997,2024.7,2000.8,2065.3,1937.2,1843.7999999999997,1837.5,2196.1,2167.2,1995.3999999999999,1943.0999999999997,1874.0,1980.9000000000003,1990.9000000000003,1919.6,1977.3,1775.7000000000003,1794.2,1778.0,1857.4,1605.3,1576.4,2510.4
2030,2030-03-26T13:00:00.0,1561.0,2118.4,1982.7,2114.8,1975.9,2058.9,1925.8000000000002,1827.0999999999997,1823.5,2214.0,2171.6,1961.9,1918.1999999999998,1833.4,1937.0999999999997,1976.4,1899.2,2002.5,1772.1,1818.9999999999998,1753.1,1870.8,1599.8,1581.3,2598.7
2031,2030-03-26T14:00:00.0,1600.5,2125.5,1992.4,2184.1,1979.8000000000002,2066.4,1942.8,1842.1999999999998,1832.8,2232.4,2195.4,1947.8000000000002,1911.3,1828.7,1932.0,1975.7,1904.9000000000003,2043.8000000000002,1805.3000000000002,1867.5,1757.9,1910.2999999999997,1628.9,1597.4,2706.8
2032,2030-03-26T15:00:00.0,1646.6,2118.3,2005.6,2283.9,1985.3,2045.3,1958.1999999999998,1843.7000000000003,1839.2,2192.3,2185.5,1922.6000000000001,1907.3,1830.6000000000001,1919.5,1971.8000000000002,1912.7,2087.2,1820.7,1888.8,1776.8999999999999,1953.3,1676.8,1652.5,2782.2
2033,2030-03-26T16:00:00.0,1691.4,2116.7,1998.9000000000003,2293.0,1975.0000000000002,2027.3999999999999,1965.6,1857.3,1843.3,2134.2,2173.5,1918.1999999999998,1898.4,1832.9999999999998,1926.8,1980.4,1902.0,2087.3,1835.7000000000003,1902.4,1802.8,1977.7,1714.4,1688.7,2795.0
2034,2030-03-26T17:00:00.0,1746.1,2129.0,2028.5,2246.8,1987.9,2093.9,1984.2999999999997,1880.9999999999998,1903.0999999999997,2151.1,2170.1,1952.2999999999997,1937.3999999999999,1880.1,1977.0999999999997,2008.1999999999998,1925.2,2086.2,1883.3,1944.1,1874.7,2040.2000000000003,1789.9,1759.2,2750.1
2035,2030-03-26T18:00:00.0,1828.8999999999999,2247.8,2144.1,2258.2,2110.3,2219.9,2021.3999999999999,1980.8,2058.9,2277.1,2301.5,2109.4,2074.6,2021.9,2120.2,2112.1,2033.6,2179.7,1973.6,2035.9,1993.0000000000002,2125.6,1875.3,1857.3,2637.5
2036,2030-03-26T19:00:00.0,1817.7000000000003,2236.2,2139.7,2243.9,2162.7,2210.1,1999.9,1976.0,2048.6,2244.4,2284.5,2098.2,2057.6,2015.7,2114.5,2110.0,2011.6,2127.1,1956.6000000000001,2021.6,1962.5,2068.5,1850.1999999999998,1816.4,2593.9
2037,2030-03-26T20:00:00.0,1728.6,2167.0,2060.1,2154.8,2088.1,2134.1,1922.5,1911.7000000000003,1996.1,2150.7,2173.7,2034.4,2010.5,1974.4,2033.0000000000002,2040.2999999999997,1923.3999999999999,2045.2,1888.7,1935.6,1880.1,1974.9000000000003,1773.3000000000002,1747.6,2445.7
2038,2030-03-26T21:00:00.0,1672.7,2077.2,1948.7,2023.6,2003.7,2030.8,1863.5,1832.4,1923.9,2041.6,2058.3,1962.7,1959.0999999999997,1936.1,1952.8,1961.8000000000002,1834.1999999999998,1923.5,1808.0,1849.5,1810.7,1860.8,1723.2,1684.9,2297.3
2039,2030-03-26T22:00:00.0,1657.4,1969.0000000000002,1899.0999999999997,1930.1999999999998,1925.7000000000003,1964.9000000000003,1824.1999999999998,1799.9,1896.8,1953.7000000000003,1969.0000000000002,1915.3,1910.8,1908.9999999999998,1902.2999999999997,1908.9999999999998,1773.3000000000002,1845.4,1791.7999999999997,1784.9999999999998,1776.4000000000003,1794.5000000000002,1711.0,1669.5,2179.2
2040,2030-03-26T23:00:00.0,1601.8,1863.3,1791.2,1829.5,1824.9999999999998,1869.7000000000003,1757.7999999999997,1725.8,1797.9,1845.7000000000003,1862.0,1834.0,1826.4,1830.0,1818.7,1826.8,1692.9,1741.6,1706.8,1699.2,1714.1,1713.2,1658.1,1610.8,2032.5
2041,2030-03-27T00:00:00.0,1635.9,1816.8,1671.6,1648.6,1779.4,1684.6,1829.4,1710.4,1731.6,1783.4,1804.2,1802.4000000000003,1771.2,1762.7,1777.6,1765.4,1650.4,1687.4,1653.1,1652.2,1663.9,1655.3,1629.6,1828.5000000000002,1789.3000000000002
2042,2030-03-27T01:00:00.0,1597.5,1769.3000000000002,1632.6,1622.3,1741.7999999999997,1650.2,1782.4000000000003,1667.4,1700.7,1744.5000000000002,1763.9,1775.6,1735.9,1740.4000000000003,1758.5000000000002,1725.5,1619.1,1645.3,1625.4,1614.1,1646.6,1643.5,1606.0,1782.8,1721.0
2043,2030-03-27T02:00:00.0,1586.6,1743.5,1624.5,1596.1,1721.0,1634.8,1758.0,1645.7,1687.6,1719.6,1750.3,1772.0,1718.3,1728.2,1749.4,1709.7,1619.5,1638.0,1591.6,1603.3,1637.6,1604.6,1624.9,1758.4000000000003,1675.4
2044,2030-03-27T03:00:00.0,1600.5,1744.3,1628.9,1615.4,1732.6,1642.0,1736.2,1623.9,1687.1,1738.5000000000002,1737.6,1777.3000000000002,1718.2,1717.7,1774.5999999999997,1715.5,1638.4,1641.1,1600.5,1619.4,1666.3,1642.9,1619.0,1749.7999999999997,1647.8
2045,2030-03-27T04:00:00.0,1669.0,1769.6,1653.7,1670.8,1782.7,1702.8,1740.3,1623.9,1725.4,1785.7999999999997,1786.3,1844.8999999999999,1732.6,1738.0,1830.5000000000002,1751.1,1692.9,1692.5,1613.1,1688.9,1735.3,1700.1,1672.2,1731.7,1662.3
2046,2030-03-27T05:00:00.0,1701.0,1720.0,1658.7,1717.7,1774.9999999999998,1739.4,1701.0,1617.2,1780.4000000000003,1820.9999999999998,1837.3,1884.1999999999998,1698.3,1710.5,1888.1999999999998,1748.8999999999999,1754.7,1729.0,1607.2,1713.2,1789.4,1784.5000000000002,1707.4,1660.5,1603.2
2047,2030-03-27T06:00:00.0,1712.9,1722.8,1718.3,1730.0,1820.1999999999998,1748.0,1712.4,1629.0,1801.7000000000003,1819.3,1848.6000000000001,1880.6000000000001,1677.7,1698.0,1882.9000000000003,1744.4000000000003,1755.6999999999998,1740.4000000000003,1583.4,1735.4,1769.6999999999998,1805.7999999999997,1686.7,1702.0,1610.9
2048,2030-03-27T07:00:00.0,1747.7999999999997,1791.6,1791.6,1775.3000000000002,1884.9000000000003,1802.4000000000003,1798.3,1663.0,1860.9999999999998,1862.4,1926.4,1915.0999999999997,1730.7,1730.7,1908.4,1811.4,1792.8999999999999,1809.2,1648.6,1773.5,1790.7,1834.8999999999999,1688.7,1767.6999999999998,1711.7
2049,2030-03-27T08:00:00.0,1734.7,1843.4,1824.8999999999999,1770.8,1902.9999999999998,1822.1999999999998,1841.6,1669.4,1885.4,1916.9999999999998,1967.5,1914.7,1757.3000000000002,1756.8,1916.5,1854.3,1811.4,1853.7999999999997,1662.6,1799.2,1766.3,1812.8,1611.6,1822.7,1808.3
2050,2030-03-27T09:00:00.0,1746.2,1900.9000000000003,1890.9999999999998,1820.1999999999998,1939.2,1869.3,1905.3999999999999,1665.0,1923.9,1922.1,2033.4999999999998,1929.8000000000002,1803.9,1798.1,1955.9,1925.7000000000003,1844.5000000000002,1908.6000000000001,1710.1,1856.3,1774.2,1840.8999999999999,1612.3,1891.9,1901.3999999999999
2051,2030-03-27T10:00:00.0,1764.4000000000003,1933.6,1949.8000000000002,1861.9,1989.9,1905.6,1948.0,1707.2,1943.5,1949.3,2082.8,1946.1999999999998,1822.6000000000001,1824.8999999999999,1978.7,1956.6000000000001,1878.1,1972.8,1714.8,1870.0,1763.1,1836.6000000000001,1605.7,1914.1999999999998,1987.2
2052,2030-03-27T11:00:00.0,1768.1,1964.8,2001.3,1887.7000000000003,1994.1,1907.9,1954.4,1687.9,1967.9,1945.8000000000002,2107.3,1905.2,1824.5000000000002,1832.1999999999998,1998.1,1989.6,1894.4,2041.0000000000002,1741.5,1883.0999999999997,1768.1,1830.4,1608.0,1903.9,2054.1
2053,2030-03-27T12:00:00.0,1771.2,1972.8,2056.2,1939.3999999999999,2012.5,1913.7000000000003,1980.9000000000003,1694.1,1985.3999999999999,1955.2,2132.9,1955.2,1821.7000000000003,1838.8,2010.7,2011.6,1891.6,2101.3,1770.7,1892.1,1766.2,1823.0999999999997,1579.5,1921.3999999999999,2173.0
2054,2030-03-27T13:00:00.0,1797.6,1972.1999999999998,2122.8,1994.2999999999997,2007.3999999999999,1912.1999999999998,2006.0,1717.4,1989.3,1945.0999999999997,2140.0,1932.0,1814.8,1836.8999999999999,2014.1,2024.9000000000003,1890.5000000000002,2173.8,1781.4,1895.0999999999997,1757.1,1843.6,1575.8,1935.2,2280.2
2055,2030-03-27T14:00:00.0,1823.7999999999997,1978.9000000000003,2222.0,2052.9,2000.1,1911.3,2034.4,1750.7,1982.1,1932.5,2158.9,1918.5,1813.9,1849.5,2013.2,2030.8,1895.0999999999997,2227.9,1790.0,1912.1999999999998,1776.0,1885.0999999999997,1599.6,1952.2999999999997,2347.4
2056,2030-03-27T15:00:00.0,1878.1,1967.8000000000002,2288.5,2124.3,1999.3999999999999,1922.7,2060.7,1811.7999999999997,1984.1,1932.7,2154.6,1915.0999999999997,1817.7000000000003,1857.7999999999997,2004.4,2040.5,1880.3,2277.7,1805.5,1906.9999999999998,1811.7999999999997,1915.0999999999997,1635.0,1955.7000000000003,2407.1
2057,2030-03-27T16:00:00.0,1899.8000000000002,1961.6,2347.6,2158.2,1983.7,1916.0,2054.0,1851.5,1985.9,1923.7000000000003,2127.5,1907.5,1834.4,1859.6,2006.1999999999998,2037.8000000000002,1888.1,2295.3,1819.1,1921.3999999999999,1843.4,1959.8000000000002,1683.8,1957.0999999999997,2425.2
2058,2030-03-27T17:00:00.0,1934.6000000000001,1988.1999999999998,2349.5,2176.7,1974.1999999999998,1924.1999999999998,2064.9,1942.1999999999998,2033.8000000000002,1960.2999999999997,2138.9,1930.9999999999998,1865.6,1899.3999999999999,2032.9000000000003,2047.3,1915.6,2275.1,1842.6000000000001,1958.9000000000003,1894.4,2006.2999999999997,1755.5,1951.2,2380.6
2059,2030-03-27T18:00:00.0,1996.5,2115.1,2280.2,2251.8,2098.0,2036.7,2176.9,2007.8000000000002,2182.3,2117.8,2279.7,2067.8,2012.2999999999997,2053.3,2167.0,2160.2,2047.4999999999998,2323.0,1966.2999999999997,2063.7,1995.2,2089.0,1856.3,2004.6,2390.7
2060,2030-03-27T19:00:00.0,1997.0999999999997,2130.6,2322.2,2204.5,2117.9,2016.0,2197.7,1975.3999999999999,2169.8,2102.1,2272.6,2065.2,1996.6,2052.1,2167.1,2135.5,2032.7,2239.2,1956.0,2026.8,1972.7,2068.8,1824.8,2099.0,2324.0
2061,2030-03-27T20:00:00.0,1918.1,2046.2000000000003,2207.2,2102.1,2043.4999999999998,1928.4,2112.5,1935.7000000000003,2101.6,2013.7,2161.6,2007.8000000000002,1949.6,1979.0000000000002,2088.6,2064.2,1926.6000000000001,2127.3,1896.9000000000003,1938.8,1880.6000000000001,1958.1999999999998,1760.2,2057.0,2212.6
2062,2030-03-27T21:00:00.0,1839.4,1973.3999999999999,2056.3,1972.0,1963.0000000000002,1842.9999999999998,2009.9,1856.5000000000002,2009.9,1914.2999999999997,2040.6,1963.3999999999999,1919.2,1919.7000000000003,1988.1999999999998,1985.0999999999997,1844.4,2012.6,1802.4000000000003,1826.3,1810.9999999999998,1867.8000000000002,1715.8,2000.9000000000003,2084.8
2063,2030-03-27T22:00:00.0,1792.6000000000001,1936.0,1970.2999999999997,1882.3,1895.4,1783.6,1967.0999999999997,1842.1999999999998,1960.4,1865.7000000000003,1958.6000000000001,1929.3,1891.8000000000002,1876.5000000000002,1926.9999999999998,1959.0000000000002,1798.0,1948.1999999999998,1771.9,1787.6,1759.2,1809.7000000000003,1713.7,1985.2,2017.2
2064,2030-03-27T23:00:00.0,1730.8,1852.9999999999998,1840.0,1775.5,1815.2,1706.0,1873.3,1752.5000000000002,1842.7,1786.3,1851.2,1863.9,1810.7,1784.5000000000002,1846.3,1845.4,1711.0,1841.3,1704.7,1700.2,1692.5,1741.2,1657.8,1887.8000000000002,1878.8
2065,2030-03-28T00:00:00.0,1953.0000000000002,1663.9,1661.2,1877.7000000000003,1773.1,1672.1,1794.3,1614.3,1759.1,1735.2,1782.1,1806.8999999999999,1756.4000000000003,1743.3000000000002,1789.3000000000002,1780.3,1705.0,1766.3,1650.0,1641.8,1645.5,1670.7,1627.4,1703.2,2037.3999999999999
2066,2030-03-28T01:00:00.0,1920.7,1624.8,1636.1,1835.4,1739.7999999999997,1639.7,1752.8999999999999,1599.6,1716.4,1710.5,1750.5999999999997,1774.5000000000002,1730.8,1715.5,1757.9,1743.4,1635.6,1720.4,1629.3,1621.7,1634.3,1637.4,1607.7,1682.5,1961.7000000000003
2067,2030-03-28T02:00:00.0,1902.2999999999997,1603.8,1616.8,1816.6000000000001,1728.7,1644.4,1734.1,1570.4,1694.4,1700.7,1742.2,1764.8,1722.8,1700.7,1744.0,1723.7,1621.8,1664.2,1611.0,1605.1,1619.1,1632.6,1599.7,1651.6,1923.5
2068,2030-03-28T03:00:00.0,1899.5,1599.2,1642.9,1832.3,1733.6,1665.5,1717.3,1601.9,1687.6,1729.5,1742.9999999999998,1748.0,1720.9,1720.9,1765.1,1716.4,1638.0,1644.3,1631.6,1628.5,1648.3,1644.3,1612.7,1627.6,1890.9999999999998
2069,2030-03-28T04:00:00.0,1914.1,1614.6,1718.8,1861.3,1780.1,1702.1,1716.5,1650.2,1714.3,1801.7999999999997,1783.7000000000003,1752.5999999999997,1730.1,1792.3,1809.4,1740.8999999999999,1703.9,1664.2,1690.4,1644.8,1707.5,1712.5,1642.1,1664.2,1889.7000000000003
2070,2030-03-28T05:00:00.0,1952.0,1613.3,1803.6,1867.2,1847.7999999999997,1765.3000000000002,1690.0,1662.0,1779.7000000000003,1868.6000000000001,1836.9999999999998,1715.2,1686.4,1850.9999999999998,1855.5,1744.9999999999998,1741.7999999999997,1653.4,1760.8,1752.2,1766.2,1761.2,1640.4,1662.5,1864.9999999999998
2071,2030-03-28T06:00:00.0,1914.7,1601.2,1809.1,1964.7,1854.1999999999998,1782.1,1520.5,1705.9,1846.6000000000001,1922.8,1865.5,1724.8,1676.6,1859.7000000000003,1862.4,1766.3,1757.6999999999998,1662.6,1773.5,1765.4,1754.9999999999998,1782.9999999999998,1614.3,1646.3,1973.8000000000002
2072,2030-03-28T07:00:00.0,1890.4,1638.8,1796.6000000000001,2056.4,1888.6000000000001,1769.1,1739.3000000000002,1745.2,1909.3999999999999,1961.7000000000003,1917.9,1773.6,1715.0,1864.3,1888.6000000000001,1832.7,1792.9999999999998,1754.7,1829.0999999999997,1776.3,1766.8,1798.4000000000003,1585.1,1701.0,2052.3
2073,2030-03-28T08:00:00.0,1855.6,1640.9,1745.1,2098.2,1901.6,1723.9,1778.5000000000002,1746.8999999999999,1915.0999999999997,1906.9999999999998,1923.7000000000003,1781.2,1724.8,1881.3,1900.7,1862.8,1860.1,1782.1,1825.7999999999997,1701.3,1746.4000000000003,1788.4000000000003,1527.7,1726.1,2069.8
2074,2030-03-28T09:00:00.0,1882.5000000000002,1686.7,1782.3,2187.3,1967.7000000000003,1754.8,1856.3,1805.7999999999997,1956.9000000000003,1954.1999999999998,2009.2,1822.8999999999999,1775.1,1936.6000000000001,1977.6,1926.7,1841.4,1890.1,1849.5,1744.8999999999999,1780.9999999999998,1837.4,1528.9,1772.4000000000003,2133.7
2075,2030-03-28T10:00:00.0,1884.8,1719.7,1800.4000000000003,2235.6,2007.0000000000002,1730.1,1905.0999999999997,1818.0,1954.1999999999998,1957.8000000000002,2050.3,1845.0999999999997,1798.2,1960.5,2020.1,1975.9,1865.4,1966.4,1871.2,1760.3,1794.1,1818.0,1521.7,1824.8,2179.3
2076,2030-03-28T11:00:00.0,1870.0,1751.7999999999997,1839.7000000000003,2251.1,2035.4999999999998,1729.3,1934.5,1839.3,1970.5,1963.8000000000002,2081.5,1858.1999999999998,1814.0,1985.9,2040.0,2023.8000000000002,1892.5000000000002,2031.3999999999999,1882.9999999999998,1768.0,1826.1999999999998,1809.5,1526.3,1868.6000000000001,2178.4
