DateTime,ACE Searchlight Solar,Techren Solar 2,Techren Solar V,Dry Lake East Solar,Southern Purchases (NVP),Switch Station 1 (Playa Solar 1),Boulder Solar I,Dodge Flat Solar,Dry Lake Solar,Switch Station 2 (Playa Solar 2),Battle Mountain Solar,Techren Solar I,Fish Springs Ranch Solar,Mountain View Solar,Spring Valley Wind,Techren Solar IV,Idaho Wind,Eagle Shadow Mountain Solar Farm,Techren Solar III,_NVE IRP Expansion_SPPC_PV (Standalone),Turquoise Nevada,Nellis Solar Array II,Northern Purchases (Sierra),Boulder Solar II,Sierra Solar,FRV Spectrum Solar,RV Apex Solar,Arrow Canyon Solar,Silver State Solar,Ft. Churchill Solar,Libra Solar,Boulder Solar III,Gemini Solar,Copper Mountain Solar 5
2030-01-03T08:00:00.0,0.0,123.79599999999999,0.0,124.03800000000001,0.0,59.446,15.312999999999999,81.978,93.02850000000001,51.46376,2.13514,64.786,40.742000000000004,12.1876,113.28828193999954,16.10075,783.0390400000001,136.06799999999998,16.0745,505.3272000000001,5.363500000000073,0.0,0.0,30.7,240.708,18.0501,10.800400000000003,124.13799999999999,0.0,3.48855,421.10600000000005,81.615548,429.41460000000006,162.2425
2030-01-03T09:00:00.0,14.567000000000002,132.74200000000002,34.5455,136.81200000000013,0.0,65.601,84.6,20.944000000000187,102.60900000000002,56.81047999999999,29.06073,69.57799999999999,67.80800000000002,13.2876,115.17066000000011,17.27975,698.8632,200.25899999999996,17.266750000000002,563.4132000000002,26.749499999999998,9.528,0.0,32.925,268.36,24.7374,15.363600000000002,137.008,36.19824,6.630195,469.5110000000001,87.64347500000001,472.6569,174.17499999999998
2030-01-03T10:00:00.0,16.8973,124.35,32.3315,127.29600000000002,0.0,61.028000000000006,98.188,16.939999999999998,95.47199999999992,52.83836,55.88835000000003,65.182,64.12900000000002,12.4,105.13516200000001,16.166249999999998,706.22216,238.30199999999994,16.17925,525.9576000000002,33.320499999999996,8.832,0.0,30.837500000000002,250.524,28.6125,18.5008,127.27000000000001,43.030519999999996,9.649575,438.29800000000006,82.109242,438.75030000000004,163.15249999999997
2030-01-03T11:00:00.0,17.49509999999991,77.376,21.471499999999995,119.56600000000002,0.0,57.326,55.625,57.135999999999996,89.67450000000001,49.63491,50.971669999999996,19.259,36.36099999999989,11.65,82.29078000000001,10.742500000000001,785.70464,255.162,4.78175,411.7848000000001,36.652499999999996,8.304,0.0,19.1875,196.148,30.0,20.0012,119.9,21.9362,15.1476,343.15400000000005,24.265188000000002,412.85459999999995,45.42250000000001
2030-01-03T12:00:00.0,5.99025,30.213999999999558,7.152999999999999,122.34000000000002,0.0,58.655,31.712,28.9,91.755,50.79305,54.19256,15.735000000000001,42.80900000000001,11.6,46.699752000000004,3.5765,785.39048,61.63499999999999,3.904,360.98160000000007,36.864999999999995,8.496,0.0,7.5,171.96,28.5501,19.592000000000002,118.86,34.35588,16.239015000000002,300.81800000000004,19.809152,411.4746000000001,100.175
2030-01-03T13:00:00.0,4.062625,2.546,0.6944999999999999,131.52600000000004,0.0,63.101,50.487,50.29799999999996,98.64450000000001,54.63482,62.135200000000005,1.333,63.258,8.675,103.15113600000001,0.35375,794.4440000000001,91.16399999999999,0.3275,343.04760000000005,33.873,8.7,0.0,0.625,163.404,11.9625,11.990800000000002,129.572,9.05268,15.718755,285.87300000000005,1.6754900000000001,454.5306,3.3400000000000003
2030-01-03T14:00:00.0,0.0,73.13,0.0,0.0,0.0,63.766,34.6,4.004,99.64500000000001,55.20836,65.01471,46.953,68.13300000000001,11.6876,0.0,8.253499999999999,788.0180000000001,121.932,0.0,441.3024000000001,27.608,0.0,0.0,18.1375,210.19199999999998,5.525100000000001,0.0,122.52600000000001,0.0,13.138124999999999,366.29795693999927,59.143518,425.75069999999994,113.03250000000001
2030-01-03T15:00:00.0,0.18305000000000002,78.548,20.397,75.92000000000002,0.0,36.361,30.738,24.974,56.94,31.48466,35.47826999999994,41.224,47.632000000000005,7.562399999999999,6.639732000000001,10.2055,773.52856,87.86099999999999,10.2315,293.64720000000005,17.654500000000002,3.492,0.0,19.4875,139.88799999999998,2.4875999999999996,7.464800000000001,39.91000000000008,18.141760000000005,7.5687299999999995,244.70600000000005,51.933795,132.40410000000003,105.56000000000002
2030-01-03T16:00:00.0,0.036574999999999996,0.416,0.6024999999999999,0.0,0.0,0.0,0.28800000000000003,6.02,0.0,0.0,0.0,1.254,4.277000000000001,0.0,3.5855159999999997,0.30125,546.1623999999999,0.0,0.3145,6.913200000000002,1.6404999999999998,0.0,0.0,0.1,3.292,0.0,0.0,0.0,0.76856,0.6731400000000001,5.761,1.5846810000000002,0.0,3.4049999999999874
2030-01-03T17:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.148694000000001,0.0,204.0612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.549375999999995,0.0,132.8992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.019968000000002,0.0,139.39184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.01701399999999,0.0,62.63208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T21:00:00.0,0.0,0.0,0.0,0.0,356.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.381194,0.0,112.93576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T22:00:00.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.711674,0.0,141.98127999999997,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-03T23:00:00.0,0.0,0.0,0.0,0.0,677.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.194456,0.0,14.40376,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
